Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-007:PCT-QL-014:PCT-004:en:56,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 800 and decreased by 10%. production B was 500 and decreased by 12%. Find the difference between their new values.,280 - 1,280,-280,280 + 1,B,First find the new value of production A after its decrease. ? New production A=800?(90/100)=720 Now find the new value of production B after its decrease. ? New production B=500?(88/100)=440 Now compare the two new values. ? Difference=left|720-440right|=280 So the difference between the new values is 280. ? Difference=280,,
PCT-CP-008:PCT-QL-016:PCT-004:en:57,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 800 workers, 30% were urban workers. After decreasing urban workers by 10% and rural workers by 10%, find the new percentage of urban workers.",-30%,30% - 1,30% + 1,30%,D,"At first, 30% of the workers are urban workers. So split the original total. ? Initial urban workers=800?(30/100)=240, Initial rural workers=560 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=240?(90/100)=216, New rural workers=560?(90/100)=504 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(216/720)?100=30% So the new percentage of urban workers is 30%. ? New urban workers percent=30%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:58,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 800 and the target is 600. Find the required percentage decrease.,-25%,25%,25% - 1,25% + 1,B,First find how much reduction is needed to reach the target. ? Needed reduction=800-600=200 Now compare this reduction with the current production. ? Required decrease=(200/800)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:59,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 40000 decreases by 20% every year. Find the expenditure after 3 years.,-20480,20480 + 1,20480 - 1,20480,D,"Each decrease of 20% leaves 80% of the expenditure. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((80/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=40000?left((80/100)right)^{3}=20480 So the expenditure after 3 periods is Rs. 20480. ? Final expenditure=20480",,
PCT-CP-001:PCT-QL-001:PCT-004:en:60,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 25%. If the original salary was Rs. 30000, find the new salary.",22500,22500 + 1,22500 - 1,-22500,A,Decrease = 25%. So the remaining value is 75% of the original. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) Now take 75% of the original salary. ? New salary=30000?(75/100)=22500 So the new salary is Rs. 22500. ? New salary=22500,,
PCT-CP-002:PCT-QL-003:PCT-004:en:61,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 30000 decreased by 15%. Find the decrease amount only.,4500 + 1,-4500,4500,4500 - 1,C,Only the reduced part is needed here. ? Decrease amount=15% of Rs. 30000 So find 15% of the original salary. ? Decrease amount=30000?(15/100)=4500 So the decrease amount is Rs. 4500. ? Decrease amount=4500,,
PCT-CP-003:PCT-QL-005:PCT-004:en:62,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 20% decrease, the value became 640. Find the original value.",800,800 + 1,800 - 1,-800,A,"After a decrease of 20%, the new value becomes 80% of the original. ? 80%?640 80% can also be written as the fraction 4/5. ? 80%=(4/5) First find the value of 1% by dividing 640 by 80. ? 1%=(640/80)=8 Now multiply the value of 1% by 100 to get the original value. ? 100%=8?100=800 So the original value was 800. ? Original value=800",,
PCT-CP-004:PCT-QL-007:PCT-004:en:63,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the decrease multiplier for a 10% decrease in the salary.,0.9 + 1,-0.9,0.9,0.9 - 1,C,A decrease of 10% leaves 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Write this remaining percentage as a multiplier. ? Multiplier=(90/100)=0.9 So the decrease multiplier is 0.9. ? Multiplier=0.9,,
PCT-CP-005:PCT-QL-009:PCT-004:en:64,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 30000 first decreased by 15% and then by 15%. Find the final salary.,21675 + 1,21675 - 1,21675,-21675,C,"After the first decrease of 15%, the salary becomes 85% of its original value. ? After first decrease=30000?(85/100)=25500 Now decrease this new value by 15%. ? Final value=25500?(85/100)=21675 So the salary after both decreases is Rs. 21675. ? Final salary=21675",,
PCT-CP-006:PCT-QL-011:PCT-004:en:65,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price decreased first by 20% and then by 20%. Find the overall percentage decrease.,36% - 1,36%,-36%,36% + 1,B,Convert both decreases into retained factors. ? Combined factor=(80/100)?(80/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(80/100)?(80/100)=0.64 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=36% So the overall percentage decrease is 36%. ? Net decrease=36%,,
PCT-CP-007:PCT-QL-013:PCT-004:en:66,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and decreased by 15%. salary B was Rs. 45000 and decreased by 15%. Find the difference between their new values.,-4250,4250 + 1,4250 - 1,4250,D,First find the new value of salary A after its decrease. ? New salary A=40000?(85/100)=34000 Now find the new value of salary B after its decrease. ? New salary B=45000?(85/100)=38250 Now compare the two new values. ? Difference=left|34000-38250right|=4250 So the difference between the new values is Rs. 4250. ? Difference=4250,,
PCT-CP-008:PCT-QL-015:PCT-004:en:67,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 500 students, 45% were boys and the rest were girls. If the number of boys decreased by 15% and the number of girls decreased by 15%, find the new percentage of boys.",-45%,45%,45% - 1,45% + 1,B,"At first, 45% of the students are boys. So split the original total. ? Initial boys=500?(45/100)=225, Initial girls=275 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=225?(85/100)=191.25, New girls=275?(85/100)=233.75 Use the new total to find the updated percentage of boys. ? New boys percent=(191.25/425)?100=45% So the new percentage of boys is 45%. ? New boys percent=45%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:68,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 60000 and it must become Rs. 45000. Find the required percentage decrease.,-25%,25% - 1,25% + 1,25%,D,First find how much reduction is needed to reach the target. ? Needed reduction=60000-45000=15000 Now compare this reduction with the current salary. ? Required decrease=(15000/60000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:69,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 1000 decreases by 15% every month. Find the inventory after 2 months.,722 + 1,722 - 1,722,-722,C,"Each decrease of 15% leaves 85% of the inventory. ? 100%-15%=85% Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((85/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=1000?left((85/100)right)^{2}=722.5 So the inventory after 2 periods is 722.5. ? Final inventory=722",,
PCT-CP-001:PCT-QL-002:PCT-004:en:70,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 10%. If the original population was 20000, find the new population.",18000,18000 - 1,18000 + 1,-18000,A,Decrease = 10%. So the remaining value is 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Now take 90% of the original population. ? New population=20000?(90/100)=18000 So the new population is 18000. ? New population=18000,,
PCT-CP-002:PCT-QL-004:PCT-004:en:71,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 1000 and it decreased by 25%. Find the decrease count only.,250,-250,250 + 1,250 - 1,A,Only the reduced part is needed here. ? Decrease amount=25% of 1000 25% can also be written as the fraction 1/4. ? 25%=(1/4) So find 25% of the original production. ? Decrease amount=1000?(25/100)=250 So the decrease amount is 250. ? Decrease amount=250,,
PCT-CP-003:PCT-QL-006:PCT-004:en:72,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 20% decrease, the population became 9600. Find the original population.",12000,12000 - 1,12000 + 1,-12000,A,"After a decrease of 20%, the new value becomes 80% of the original. ? 80%?9600 80% can also be written as the fraction 4/5. ? 80%=(4/5) First find the value of 1% by dividing 9600 by 80. ? 1%=(9600/80)=120 Now multiply the value of 1% by 100 to get the original value. ? 100%=120?100=12000 So the original population was 12000. ? Original population=12000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:73,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 20%. What multiplier represents this decrease?,0.8,-0.8,0.8 + 1,0.8 - 1,A,A decrease of 20% leaves 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Write this remaining percentage as a multiplier. ? Multiplier=(80/100)=0.8 So the decrease multiplier is 0.8. ? Multiplier=0.8,,
PCT-CP-005:PCT-QL-010:PCT-004:en:74,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 8000. It decreased by 15% and then by 10%. Find the new population.,6120 + 1,6120 - 1,-6120,6120,D,"After the first decrease of 15%, the population becomes 85% of its original value. ? After first decrease=8000?(85/100)=6800 Now decrease this new value by 10%. ? Final value=6800?(90/100)=6120 So the population after both decreases is 6120. ? Final population=6120",,
PCT-CP-006:PCT-QL-012:PCT-004:en:75,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 10% and then again by 12%. Find the net percentage decrease.,-20.8%,20.8% - 1,20.8%,20.8% + 1,C,Convert both decreases into retained factors. ? Combined factor=(90/100)?(88/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(90/100)?(88/100)=0.792 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=20.8% So the overall percentage decrease is 20.8%. ? Net decrease=20.8%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:76,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and decreased by 15%. production B was 900 and decreased by 15%. Find the difference between their new values.,255 + 1,255 - 1,-255,255,D,First find the new value of production A after its decrease. ? New production A=600?(85/100)=510 Now find the new value of production B after its decrease. ? New production B=900?(85/100)=765 Now compare the two new values. ? Difference=left|510-765right|=255 So the difference between the new values is 255. ? Difference=255,,
PCT-CP-008:PCT-QL-016:PCT-004:en:77,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 400 workers, 45% were urban workers. After decreasing urban workers by 20% and rural workers by 15%, find the new percentage of urban workers.",-43.5045%,43.5045%,43.5045% - 1,43.5045% + 1,B,"At first, 45% of the workers are urban workers. So split the original total. ? Initial urban workers=400?(45/100)=180, Initial rural workers=220 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=180?(80/100)=144, New rural workers=220?(85/100)=187 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(144/331)?100=43.5045% So the new percentage of urban workers is 43.5045%. ? New urban workers percent=43.5045%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:78,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 1200 and the target is 900. Find the required percentage decrease.,25% + 1,25% - 1,-25%,25%,D,First find how much reduction is needed to reach the target. ? Needed reduction=1200-900=300 Now compare this reduction with the current production. ? Required decrease=(300/1200)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:79,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 40000 decreases by 20% every year. Find the expenditure after 3 years.,20480 - 1,20480,-20480,20480 + 1,B,"Each decrease of 20% leaves 80% of the expenditure. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((80/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=40000?left((80/100)right)^{3}=20480 So the expenditure after 3 periods is Rs. 20480. ? Final expenditure=20480",,
PCT-CP-001:PCT-QL-001:PCT-004:en:80,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 12%. If the original salary was Rs. 50000, find the new salary.",44000 + 1,-44000,44000,44000 - 1,C,Decrease = 12%. So the remaining value is 88% of the original. ? 100%-12%=88% Now take 88% of the original salary. ? New salary=50000?(88/100)=44000 So the new salary is Rs. 44000. ? New salary=44000,,
PCT-CP-002:PCT-QL-003:PCT-004:en:81,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 50000 decreased by 10%. Find the decrease amount only.,5000,5000 - 1,5000 + 1,-5000,A,Only the reduced part is needed here. ? Decrease amount=10% of Rs. 50000 10% can also be written as the fraction 1/10. ? 10%=(1/10) So find 10% of the original salary. ? Decrease amount=50000?(10/100)=5000 So the decrease amount is Rs. 5000. ? Decrease amount=5000,,
PCT-CP-003:PCT-QL-005:PCT-004:en:82,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 40% decrease, the value became 720. Find the original value.",1200,-1200,1200 + 1,1200 - 1,A,"After a decrease of 40%, the new value becomes 60% of the original. ? 60%?720 60% can also be written as the fraction 3/5. ? 60%=(3/5) First find the value of 1% by dividing 720 by 60. ? 1%=(720/60)=12 Now multiply the value of 1% by 100 to get the original value. ? 100%=12?100=1200 So the original value was 1200. ? Original value=1200",,
