Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-008:PCT-QL-016:PCT-003:en:57,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 1000 workers, 40% were urban workers. After increasing urban workers by 15% and rural workers by 12%, find the new percentage of urban workers.",40.636% + 1,-40.636%,40.636%,40.636% - 1,C,"At first, 40% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=1000?(40/100)=400, Initial rural workers=600 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=400?(115/100)=460, New rural workers=600?(112/100)=672 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(460/1132)?100=40.636% Therefore the new percentage of urban workers is 40.636%. ? New urban workers percent=40.636%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:58,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 500 and the target is 800. Find the required percentage increase.,60% + 1,60% - 1,60%,-60%,C,First find how much extra production is needed to reach the target. ? Needed amount=800-500=300 Now compare this extra amount with the current production. ? Required increase=(300/500)?100=60% Therefore the required percentage increase is 60%. ? Required increase=60%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:59,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 30000 grows by 20% every year. Find the production value after 3 years.,51840,-51840,51840 + 1,51840 - 1,A,"Each increase of 20% multiplies the production value by 120/100. ? One-period factor=(120/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((120/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=30000?left((120/100)right)^{3}=51840 Therefore the production value after 3 periods is Rs. 51840. ? Final production value=51840",,
PCT-CP-001:PCT-QL-001:PCT-003:en:60,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 12%. If the original salary was Rs. 50000, find the new salary.",-56000,56000 - 1,56000,56000 + 1,C,An increase of 12% makes the salary equal to 112% of its original value. ? New percent=100%+12%=112% So multiply the original salary by 112/100. ? New salary=50000?(112/100)=56000 Therefore the new salary is Rs. 56000. ? New salary=56000,,
PCT-CP-002:PCT-QL-003:PCT-003:en:61,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 50000 increased by 25%. Find the increase amount only.,-12500,12500 - 1,12500 + 1,12500,D,"Only the increased part is required here, so we need 25% of the original salary. ? Increase amount=25% of Rs. 50000 Now take 25% of Rs. 50000. ? Increase amount=50000?(25/100)=12500 Therefore the increase amount is Rs. 12500. ? Increase amount=12500",,
PCT-CP-003:PCT-QL-005:PCT-003:en:62,PCT-CP-003,Medium,PCT-QL-005,Before/After,Money,Original/Recovery value,"After a 25% increase, the salary became Rs. 37500. Find the original salary.",-30000,30000,30000 - 1,30000 + 1,B,"After a 25% rise, the new salary represents 125% of the original. ? 125%?Rs. 37500 So divide Rs. 37500 by 125 to find the value of 1%. ? 1%=(37500/125)=300 Now multiply the value of 1% by 100 to get the original salary. ? 100%=300?100=30000 Therefore the original salary was Rs. 30000. ? Original salary=30000",,
PCT-CP-004:PCT-QL-007:PCT-003:en:63,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the equivalent multiplier for a 15% increase in the salary.,1.15 + 1,1.15 - 1,-1.15,1.15,D,A 15% increase means the new value becomes 115% of the old value. ? New percent=100%+15%=115% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(115/100)=1.15 Therefore the equivalent multiplier is 1.15. ? Multiplier=1.15,,
PCT-CP-005:PCT-QL-009:PCT-003:en:64,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 20000 first increased by 20% and then by 10%. Find the final salary.,-26400,26400,26400 - 1,26400 + 1,B,"After the first increase of 20%, the salary becomes 120% of its original value. ? After first increase=20000?(120/100)=24000 Now apply the second increase of 10% to this new value. ? Final value=24000?(110/100)=26400 Therefore the salary after both increases is Rs. 26400. ? Final salary=26400",,
PCT-CP-006:PCT-QL-011:PCT-003:en:65,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price increased first by 10% and then by 15%. Find the overall percentage increase.,26.5%,26.5% + 1,26.5% - 1,-26.5%,A,Convert the two increases into growth factors. ? Combined factor=(110/100)?(115/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(110/100)?(115/100)=1.265 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=26.5% Therefore the overall percentage increase is 26.5%. ? Net increase=26.5%,,
PCT-CP-007:PCT-QL-013:PCT-003:en:66,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and increased by 15%. salary B was Rs. 45000 and increased by 20%. Find the difference between their new values.,8000,-8000,8000 + 1,8000 - 1,A,First find the new value of salary A after its increase. ? New salary A=40000?(115/100)=46000 Now find the new value of salary B after its increase. ? New salary B=45000?(120/100)=54000 Finally compare these two new values. ? Difference=left|46000-54000right|=8000 Therefore the difference between the new values is Rs. 8000. ? Difference=8000,,
PCT-CP-008:PCT-QL-015:PCT-003:en:67,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 200 students, 50% were boys and the rest were girls. If the number of boys increased by 10% and the number of girls increased by 20%, find the new percentage of boys.",47.8261% + 1,47.8261% - 1,47.8261%,-47.8261%,C,"At first, 50% of the students are boys, so split the original total into boys and girls. ? Initial boys=200?(50/100)=100, Initial girls=100 Now increase the number of boys and girls by their respective percentages. ? New boys=100?(110/100)=110, New girls=100?(120/100)=120 Use the new total to find the updated percentage of boys. ? New boys percent=(110/230)?100=47.8261% Therefore the new percentage of boys is 47.8261%. ? New boys percent=47.8261%",,
PCT-CP-009:PCT-QL-017:PCT-003:en:68,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 60000 and it must become Rs. 72000. Find the required percentage increase.,20%,20% + 1,-20%,20% - 1,A,First find how much extra salary is needed to reach the target. ? Needed amount=72000-60000=12000 Now compare this extra amount with the current salary. ? Required increase=(12000/60000)?100=20% Therefore the required percentage increase is 20%. ? Required increase=20%,,
PCT-CP-010:PCT-QL-019:PCT-003:en:69,PCT-CP-010,Medium,PCT-QL-019,Before/After,Population,Count/Partition output,A population of 8000 grows by 10% every year. Find the population after 2 years.,-9680,9680,9680 - 1,9680 + 1,B,"Each increase of 10% multiplies the population by 110/100. ? One-period factor=(110/100) Since the same increase happens for 2 periods, use this factor 2 times. ? Overall factor=left((110/100)right)^{2} Now multiply the current population by the overall factor. ? Final population=8000?left((110/100)right)^{2}=9680 Therefore the population after 2 periods is 9680. ? Final population=9680",,
PCT-CP-001:PCT-QL-002:PCT-003:en:70,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population increased by 15%. If the original population was 8000, find the new population.",-9200,9200,9200 - 1,9200 + 1,B,An increase of 15% makes the population equal to 115% of its original value. ? New percent=100%+15%=115% So multiply the original population by 115/100. ? New population=8000?(115/100)=9200 Therefore the new population is 9200. ? New population=9200,,
PCT-CP-002:PCT-QL-004:PCT-003:en:71,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 400 and it increased by 10%. Find the increase count only.,-40,40 + 1,40 - 1,40,D,"Only the increased part is required here, so we need 10% of the original production. ? Increase amount=10% of 400 Now take 10% of 400. ? Increase amount=400?(10/100)=40 Therefore the increase amount is 40. ? Increase amount=40",,
PCT-CP-003:PCT-QL-006:PCT-003:en:72,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 25% increase, the population became 25000. Find the original population.",-20000,20000,20000 - 1,20000 + 1,B,"After a 25% rise, the new population represents 125% of the original. ? 125%?25000 So divide 25000 by 125 to find the value of 1%. ? 1%=(25000/125)=200 Now multiply the value of 1% by 100 to get the original population. ? 100%=200?100=20000 Therefore the original population was 20000. ? Original population=20000",,
PCT-CP-004:PCT-QL-008:PCT-003:en:73,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 20%. What multiplier represents this increase?,-1.2,1.2 - 1,1.2 + 1,1.2,D,A 20% increase means the new value becomes 120% of the old value. ? New percent=100%+20%=120% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(120/100)=1.2 Therefore the equivalent multiplier is 1.2. ? Multiplier=1.2,,
PCT-CP-005:PCT-QL-010:PCT-003:en:74,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 5000. It increased by 20% and then by 10%. Find the new population.,6600,-6600,6600 + 1,6600 - 1,A,"After the first increase of 20%, the population becomes 120% of its original value. ? After first increase=5000?(120/100)=6000 Now apply the second increase of 10% to this new value. ? Final value=6000?(110/100)=6600 Therefore the population after both increases is 6600. ? Final population=6600",,
PCT-CP-006:PCT-QL-012:PCT-003:en:75,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 10% and then again by 15%. Find the net percentage increase.,26.5%,26.5% - 1,26.5% + 1,-26.5%,A,Convert the two increases into growth factors. ? Combined factor=(110/100)?(115/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(110/100)?(115/100)=1.265 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=26.5% Therefore the overall percentage increase is 26.5%. ? Net increase=26.5%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:76,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and increased by 20%. production B was 900 and increased by 15%. Find the difference between their new values.,315,-315,315 + 1,315 - 1,A,First find the new value of production A after its increase. ? New production A=600?(120/100)=720 Now find the new value of production B after its increase. ? New production B=900?(115/100)=1035 Finally compare these two new values. ? Difference=left|720-1035right|=315 Therefore the difference between the new values is 315. ? Difference=315,,
PCT-CP-008:PCT-QL-016:PCT-003:en:77,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 600 workers, 50% were urban workers. After increasing urban workers by 15% and rural workers by 10%, find the new percentage of urban workers.",51.1111%,51.1111% + 1,51.1111% - 1,-51.1111%,A,"At first, 50% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=600?(50/100)=300, Initial rural workers=300 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=300?(115/100)=345, New rural workers=300?(110/100)=330 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(345/675)?100=51.1111% Therefore the new percentage of urban workers is 51.1111%. ? New urban workers percent=51.1111%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:78,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 800 and the target is 950. Find the required percentage increase.,18.75%,18.75% + 1,-18.75%,18.75% - 1,A,First find how much extra production is needed to reach the target. ? Needed amount=950-800=150 Now compare this extra amount with the current production. ? Required increase=(150/800)?100=18.75% Therefore the required percentage increase is 18.75%. ? Required increase=18.75%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:79,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 30000 grows by 10% every year. Find the production value after 3 years.,39930,39930 - 1,39930 + 1,-39930,A,"Each increase of 10% multiplies the production value by 110/100. ? One-period factor=(110/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((110/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=30000?left((110/100)right)^{3}=39930 Therefore the production value after 3 periods is Rs. 39930. ? Final production value=39930",,
