Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-005:PCT-QL-047:29013,PCT-CP-005,Medium,PCT-QL-047,Direct,Population,Count/Partition output,Two candidates contested an election. One got 30% votes and lost by 8000 votes. Find the total number of votes.,20000 + 1,20000 - 1,20000,-20000,C,"Given [ ? (100-30)-30=40% ] Calculation [ ? (8000?100/40) ] = [ ? =20000 ] Answer [ ? 20000 ] Hence, the total number of votes is 20000.",,
PCT-CP-006:PCT-QL-051:29014,PCT-CP-006,Hard,PCT-QL-051,Before/After,Mixture/Container,Difference,"If 3 litres of water is added to 300 litres of 33.33% alcohol solution, what will be the percentage of alcohol now?",-33%,33%,33% - 1,33% + 1,B,"Given [ ? Alcohol=(33.33/100)?300 ] Calculation [ ? (300?33.33/303) ] = [ ? =33% ] Answer [ ? 33% ] Thus, the new concentration is 33%.",,
PCT-CP-001:PCT-QL-004:29015,PCT-CP-001,Easy,PCT-QL-004,Direct,Education,Percentage change,What percentage of 200 is 200?,100% + 1,100% - 1,-100%,100%,D,"Given [ ? (200/200)?100 ] Calculation [ ? 200?(100/200) ] = [ ? =100% ] Answer [ ? 100% ] So, the required percentage is 100%.",,
PCT-CP-002:PCT-QL-012:29016,PCT-CP-002,Medium,PCT-QL-012,Before/After,Abstract,Original/Recovery value,"If 35% is added to a number, it becomes 540. Find the number.",400 + 1,-400,400,400 - 1,C,"Given [ ? 100+35=135% ] Calculation [ ? (540?100/135) ] = [ ? =400 ] Answer [ ? 400 ] Therefore, the original value is 400.",,
PCT-CP-003:PCT-QL-024:29017,PCT-CP-003,Medium,PCT-QL-024,Before/After,Population,Final value,"The population of a town is 8400. If it grows at 12% every year, what will it be after 2 years?",10536.96 - 1,10536.96,-10536.96,10536.96 + 1,B,"Given [ ? 1+(12/100)=(112/100) ] Calculation [ ? 8400left((112/100)right)^2 ] = [ ? =10536.96 ] Answer [ ? 10536.96 ] So, the value after the stated periods is 10536.96.",,
PCT-CP-004:PCT-QL-032:29018,PCT-CP-004,Medium,PCT-QL-032,Direct,Money,Percentage change,The price of an item is increased by 50%. By what percent should the new price be reduced to bring it back to the original?,33.33%,33.33% + 1,33.33% - 1,-33.33%,A,"Given [ ? New base=100+50=150 ] Calculation [ ? (50?100/150) ] = [ ? =33.33% ] Answer [ ? 33.33% ] Thus, the required reduction is 33.33%.",,
PCT-CP-005:PCT-QL-036:29019,PCT-CP-005,Medium,PCT-QL-036,Multi-statement,Money,Final value,"A man spends 30% of his income on food, 15% on rent and 20% on other things. If he saves Rs. 1750, find his total income.",5000,-5000,5000 + 1,5000 - 1,A,"Given [ ? 100-30-15-20=35% ] Calculation [ ? (1750?100/35) ] = [ ? =5000 ] Answer [ ? 5000 ] Accordingly, the total income is 5000.",,
PCT-CP-006:PCT-QL-052:29020,PCT-CP-006,Hard,PCT-QL-052,Narrative,Weight,Difference,"Fresh grapes have 80% water and dry grapes have 10% water. If the dry grapes weigh 60 kg, what was their weight when fresh?",270 + 1,270 - 1,-270,270,D,"Given [ ? Dry solid=(90/100)?60 ] Calculation [ ? Fresh weight=(60?90/20) ] = [ ? =270 ] Answer [ ? 270 ] Therefore, the fresh weight was 270.",,
PCT-CP-001:PCT-QL-005:29021,PCT-CP-001,Easy,PCT-QL-005,Narrative,Education,Final value,"A is 50% of B. If B is 200, find A.",-100,100 - 1,100 + 1,100,D,"Given [ ? 50% of 200 ] Calculation [ ? (50/100)?200 ] = [ ? =100 ] Answer [ ? 100 ] Accordingly, the required quantity is 100.",,
PCT-CP-002:PCT-QL-013:29022,PCT-CP-002,Medium,PCT-QL-013,Before/After,Abstract,Original/Recovery value,"If 28% is subtracted from a number, it becomes 2880. Find the number.",4000 + 1,-4000,4000,4000 - 1,C,"Given [ ? 100-28=72% ] Calculation [ ? (2880?100/72) ] = [ ? =4000 ] Answer [ ? 4000 ] Accordingly, the original value is 4000.",,
PCT-CP-003:PCT-QL-025:29044,PCT-CP-003,Medium,PCT-QL-025,Before/After,Population,Final value,"A machine's value falls by 32% every year. If it is Rs. 12500 now, find its value after 2 years.",5780,-5780,5780 + 1,5780 - 1,A,"Given [ ? 1-(32/100)=(68/100) ] Calculation [ ? 12500left((68/100)right)^2 ] = [ ? =5780 ] Answer [ ? 5780 ] Therefore, the remaining value is 5780.",,
PCT-CP-004:PCT-QL-033:29045,PCT-CP-004,Hard,PCT-QL-033,Narrative,Money,Percentage change,"If the tax on an item is reduced by 30% and its sale increases by 40%, find the total change in revenue percent.",-2% - 1,-2%,--2%,-2% + 1,B,"Given [ ? (70/100)?(140/100) ] Calculation [ ? left((70?140/10000)-1right)100 ] = [ ? =-2% ] Answer [ ? -2% ] Thus, the net change in revenue is -2%.",,
PCT-CP-005:PCT-QL-037:29046,PCT-CP-005,Hard,PCT-QL-037,Observation,Money,Final value,"A person spends 15% of his salary on food and 10% of the remaining on rent. If he still has Rs. 15300 left, find his salary.",-20000,20000 - 1,20000,20000 + 1,C,"Given [ ? Remaining fraction=(85/100)?(90/100) ] Calculation [ ? (15300?10000/85?90) ] = [ ? =20000 ] Answer [ ? 20000 ] Accordingly, the salary is 20000.",,
PCT-CP-006:PCT-QL-053:29047,PCT-CP-006,Hard,PCT-QL-053,Direct,Mixture/Container,Difference,How much pure alcohol should be added to 240000 mL of 33.33% solution to make it 40% strong?,-26680,26680 + 1,26680 - 1,26680,D,"Given [ ? Non-alcohol=(66.67/100)?240000 ] Calculation [ ? Final volume=(240000?66.67/60) ] = [ ? Alcohol added=Final volume-240000=26680 ] Answer [ ? 26680 ] So, the pure alcohol added is 26680.",,
PCT-CP-001:PCT-QL-006:29048,PCT-CP-001,Medium,PCT-QL-006,Direct,Education,Percentage change,A is 35% more than B. By what percent is B less than A?,25.93% + 1,25.93% - 1,-25.93%,25.93%,D,"Given [ ? B=100, A=135 ] Calculation [ ? (35/135)?100 ] = [ ? =25.93% ] Answer [ ? 25.93% ] Accordingly, the smaller quantity is less by 25.93%.",,
PCT-CP-002:PCT-QL-014:29049,PCT-CP-002,Medium,PCT-QL-014,Before/After,Abstract,Original/Recovery value,"After increasing a number by 35%, it becomes 405. Find the old number.",300 + 1,300 - 1,300,-300,C,"Given [ ? 100+35=135% ] Calculation [ ? (405?100/135) ] = [ ? =300 ] Answer [ ? 300 ] Therefore, the original value is 300.",,
PCT-CP-003:PCT-QL-026:29050,PCT-CP-003,Medium,PCT-QL-026,Comparison,Population,Percentage change,The length and breadth of a rectangle are increased by 50% and 20% respectively. Find the percentage increase in area.,80%,80% + 1,-80%,80% - 1,A,"Given [ ? (150/100)?(120/100) ] Calculation [ ? left((150/100)?(120/100)-1right)100 ] = [ ? =80% ] Answer [ ? 80% ] Hence, the percentage change in area is 80%.",,
PCT-CP-004:PCT-QL-034:29051,PCT-CP-004,Hard,PCT-QL-034,Direct,Money,Percentage change,Working hours of a factory increased by 16.66%. By what percent should the hourly wage be decreased to keep the total bill same?,-14.28%,14.28%,14.28% - 1,14.28% + 1,B,"Given [ ? New base=100+16.66=116.66 ] Calculation [ ? (16.66?100/116.66) ] = [ ? =14.28% ] Answer [ ? 14.28% ] Thus, the required decrease is 14.28%.",,
PCT-CP-005:PCT-QL-038:29052,PCT-CP-005,Medium,PCT-QL-038,Direct,Population,Count/Partition output,"In an election between two candidates, the winner got 60% votes and won by 400 votes. Find the total votes polled.",-2000,2000 - 1,2000,2000 + 1,C,"Given [ ? 60-(100-60)=20% ] Calculation [ ? (400?100/20) ] = [ ? =2000 ] Answer [ ? 2000 ] Therefore, the total number of votes is 2000.",,
PCT-CP-006:PCT-QL-054:29053,PCT-CP-006,Hard,PCT-QL-054,Before/After,Weight,Original/Recovery value,"A solution has 62.5% sugar. If 50 kg water flies away, the sugar becomes 75%. Find the original weight.",-300,300 + 1,300 - 1,300,D,"Given [ ? (62.5/100)W=(75/100)(W-50) ] Calculation [ ? 62.5W=75W-3750 ] = [ ? =300 ] Answer [ ? 300 ] Accordingly, the original weight was 300.",,
PCT-CP-001:PCT-QL-007:29075,PCT-CP-001,Medium,PCT-QL-007,Direct,Education,Percentage change,A is 22% less than B. By what percent is B more than A?,28.21% + 1,28.21% - 1,28.21%,-28.21%,C,"Given [ ? B=100, A=78 ] Calculation [ ? (22/78)?100 ] = [ ? =28.21% ] Answer [ ? 28.21% ] Hence, the larger quantity is more by 28.21%.",,
PCT-CP-002:PCT-QL-015:29076,PCT-CP-002,Medium,PCT-QL-015,Before/After,Money,Original/Recovery value,A man's salary is increased by 12% and becomes Rs. 1120. Find his original salary.,-1000,1000 - 1,1000,1000 + 1,C,"Given [ ? 100+12=112% ] Calculation [ ? (1120?100/112) ] = [ ? =1000 ] Answer [ ? 1000 ] Therefore, the original value is 1000.",,
PCT-CP-003:PCT-QL-027:29077,PCT-CP-003,Easy,PCT-QL-027,Narrative,Population,Percentage change,"If the side of a square is increased by 50%, find the percentage increase in its area.",125%,-125%,125% + 1,125% - 1,A,"Given [ ? Side factor=(150/100) ] Calculation [ ? left[left((150/100)right)^2-1right]100 ] = [ ? =125% ] Answer [ ? 125% ] Therefore, the percentage change in area is 125%.",,
PCT-CP-004:PCT-QL-035:29078,PCT-CP-004,Easy,PCT-QL-035,Narrative,Production,Percentage change,"If the radius of a circle is decreased by 40%, find the percentage decrease in its area.",-64%,64% + 1,64% - 1,64%,D,"Given [ ? Radius factor=(60/100) ] Calculation [ ? left[1-left((60/100)right)^2right]100 ] = [ ? =64% ] Answer [ ? 64% ] Hence, the percentage decrease in area is 64%.",,
PCT-CP-005:PCT-QL-039:29079,PCT-CP-005,Hard,PCT-QL-039,Direct,Population,Count/Partition output,"In an election, 20% votes were cancelled. The winner got 60% of the valid votes and won by 2400 votes. Find the total votes.",15000 - 1,15000,-15000,15000 + 1,B,"Given [ ? Effective gap=(80?20/100)% ] Calculation [ ? (2400?10000/80?20) ] = [ ? =15000 ] Answer [ ? 15000 ] Therefore, the total votes are 15000.",,
PCT-CP-006:PCT-QL-055:29080,PCT-CP-006,Easy,PCT-QL-055,Direct,Weight,Difference,An alloy of copper and zinc has 25% copper. Find the weight of zinc in 100 kg of the alloy.,75 + 1,75 - 1,75,-75,C,"Given [ ? 100-25=75% ] Calculation [ ? (100?75/100) ] = [ ? =75 ] Answer [ ? 75 ] Therefore, the weight of zinc is 75.",,
PCT-CP-001:PCT-QL-008:29081,PCT-CP-001,Medium,PCT-QL-008,Narrative,Education,Conversion,"If 20% of A is equal to 15% of B, find the ratio A:B.",3 : 4,3 : 4 + 1,-3 : 4,3 : 4 - 1,A,"Given [ ? 20A=15B ] Calculation [ ? A:B=15:20 ] = [ ? =3 : 4 ] Answer [ ? 3 : 4 ] Accordingly, the required ratio is 3 : 4.",,
PCT-CP-002:PCT-QL-016:29082,PCT-CP-002,Medium,PCT-QL-016,Direct,Abstract,Final value,Adding 44 to a number is the same as increasing it by 22%. Find the number.,-200,200 - 1,200 + 1,200,D,"Given [ ? 22%=44 ] Calculation [ ? (44?100/22) ] = [ ? =200 ] Answer [ ? 200 ] Therefore, the original value is 200.",,
PCT-CP-003:PCT-QL-020:29083,PCT-CP-003,Medium,PCT-QL-020,Timeline,Population,Percentage change,Two successive increases of 30% and 25% are equal to a single increase of how much?,62.5%,62.5% - 1,62.5% + 1,-62.5%,A,"Given [ ? 30+25+(30?25/100) ] Calculation [ ? 55+(750/100) ] = [ ? =62.5% ] Answer [ ? 62.5% ] Hence, the single equivalent increase is 62.5%.",,
PCT-CP-004:PCT-QL-028:29084,PCT-CP-004,Medium,PCT-QL-028,Narrative,Money,Percentage change,"If the price of sugar increases by 18%, by how much percent should a family reduce its consumption to keep the expenditure same?",15.25%,15.25% + 1,-15.25%,15.25% - 1,A,"Given [ ? New base=100+18=118 ] Calculation [ ? (18?100/118) ] = [ ? =15.25% ] Answer [ ? 15.25% ] Hence, the required decrease is 15.25%.",,
PCT-CP-005:PCT-QL-040:24501,PCT-CP-005,Medium,PCT-QL-040,Direct,Education,Count/Partition output,A student needs 30% marks to pass. He gets 160 marks and fails by 20 marks. Find the maximum marks.,600,600 + 1,600 - 1,-600,A,"Given [ ? 160+20=180 ] Calculation [ ? (180?100/30) ] = [ ? =600 ] Answer [ ? 600 ] Accordingly, the maximum marks are 600.",,
PCT-CP-006:PCT-QL-048:24502,PCT-CP-006,Hard,PCT-QL-048,Direct,Mixture/Container,Difference,A mixture of 160 litres has 37.5% acid. How much water should be added to make it 10% acid?,440,-440,440 + 1,440 - 1,A,"Given [ ? Acid=(37.5/100)?160 ] Calculation [ ? Final volume=(60?100/10) ] = [ ? Water=(60?100/10)-160=440 ] Answer [ ? 440 ] Hence, the water added is 440.",,
PCT-CP-001:PCT-QL-009:24503,PCT-CP-001,Easy,PCT-QL-009,Timeline,Education,Original/Recovery value,"If 30% of a number is 200, then what is the number?",666.67 - 1,666.67,-666.67,666.67 + 1,B,"30% corresponds to 200. [ ? 30%=200 ] 1% [ ? (200/30) ] 100% [ ? (200?100/30) ] = [ ? 666.67 ] Therefore, the number is 666.67.",,
PCT-CP-002:PCT-QL-017:24504,PCT-CP-002,Easy,PCT-QL-017,Narrative,Abstract,Final value,"If 40% of a number is 200, find 10% of that number.",50 + 1,50 - 1,50,-50,C,"Given [ ? 40%=200 ] Calculation [ ? 10%=(200?10/40) ] = [ ? =50 ] Answer [ ? 50 ] So, the required amount is 50.",,
PCT-CP-003:PCT-QL-021:24505,PCT-CP-003,Medium,PCT-QL-021,Timeline,Population,Percentage change,The population of a town increases by 45% in the first year and by 15% in the second year. Find the total percentage increase.,-66.75%,66.75% - 1,66.75% + 1,66.75%,D,"Given [ ? 45+15+(45?15/100) ] Calculation [ ? 60+(675/100) ] = [ ? =66.75% ] Answer [ ? 66.75% ] Hence, the single equivalent increase is 66.75%.",,
PCT-CP-004:PCT-QL-029:24506,PCT-CP-004,Medium,PCT-QL-029,Direct,Money,Percentage change,The price of petrol falls by 35%. By what percent can a person increase his consumption so that the total cost remains same?,-53.85%,53.85%,53.85% - 1,53.85% + 1,B,"Given [ ? New base=100-35=65 ] Calculation [ ? (35?100/65) ] = [ ? =53.85% ] Answer [ ? 53.85% ] Accordingly, the permissible increase is 53.85%.",,
PCT-CP-005:PCT-QL-041:24507,PCT-CP-005,Easy,PCT-QL-041,Multi-statement,Education,Count/Partition output,"In a school, 60% students are boys. If there are 480 girls, find the total number of students.",-1200,1200 - 1,1200,1200 + 1,C,"Given [ ? Known part=40% ] Calculation [ ? (480?100/40) ] = [ ? =1200 ] Answer [ ? 1200 ] Therefore, the total is 1200.",,
PCT-CP-006:PCT-QL-049:24508,PCT-CP-006,Hard,PCT-QL-049,Direct,Weight,Difference,"900 kg of fresh fruit has 75% water, and dry fruit has 10% water. How many kg of dry fruit can be made from 900 kg of fresh fruit?",250 + 1,250 - 1,-250,250,D,"Given [ ? Solid matter=(25/100)?900 ] Calculation [ ? Dry weight=(900?25/90) ] = [ ? =250 ] Answer [ ? 250 ] Accordingly, the weight of dry fruit is 250.",,
PCT-CP-001:PCT-QL-001:24509,PCT-CP-001,Easy,PCT-QL-001,Direct,Population,Final value,"In an election, 50% of the 5000 registered voters cast their vote. How many votes were cast?",-2500,2500 + 1,2500 - 1,2500,D,"50% of 5000 [ ? 50% of 5000 ] = [ ? (50/100)?5000 ] = [ ? (50?5000/100) ] = [ ? 2500 ] Hence, the required value is 2500.",,
PCT-CP-002:PCT-QL-018:24510,PCT-CP-002,Medium,PCT-QL-018,Direct,Abstract,Difference,The difference between 40% and 50% of a number is 600. Find the number.,6000,6000 + 1,6000 - 1,-6000,A,"Given [ ? |40-50|%=600 ] Calculation [ ? (600?100/|40-50|) ] = [ ? =6000 ] Answer [ ? 6000 ] Accordingly, the number is 6000.",,
PCT-CP-003:PCT-QL-022:24532,PCT-CP-003,Medium,PCT-QL-022,Timeline,Population,Percentage change,A number is increased by 50% and then decreased by 30%. Find the total change percent.,5% + 1,5% - 1,5%,-5%,C,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 50+(-30)+(50?(-30)/100) ] = [ ? 20+(-1500/100) ] = [ ? 5% ] Hence, the overall change is 5%.",,
PCT-CP-004:PCT-QL-030:24533,PCT-CP-004,Medium,PCT-QL-030,Direct,Production,Percentage change,The length of a rectangle increases by 22%. By what percent should the breadth be decreased to keep the area same?,-18.03%,18.03% - 1,18.03% + 1,18.03%,D,"Given [ ? New base=100+22=122 ] Calculation [ ? (22?100/122) ] = [ ? =18.03% ] Answer [ ? 18.03% ] Hence, the required decrease is 18.03%.",,
PCT-CP-005:PCT-QL-042:24534,PCT-CP-005,Easy,PCT-QL-042,Direct,Abstract,Difference,"Out of 12000 people, 40% are men. Find the number of women.",7200,7200 + 1,-7200,7200 - 1,A,"Given [ ? 100-40=60% ] Calculation [ ? (12000?60/100) ] = [ ? =7200 ] Answer [ ? 7200 ] Therefore, the required number is 7200.",,
PCT-CP-006:PCT-QL-050:24535,PCT-CP-006,Hard,PCT-QL-050,Direct,Mixture/Container,Difference,"In 160 litres of salt solution, there is 37.5% salt. How much salt should be added to make it a 60% solution?",-90,90 - 1,90,90 + 1,C,"Given [ ? Water=(62.5/100)?160 ] Calculation [ ? Final volume=(160?62.5/40) ] = [ ? Solute added=Final volume-160=90 ] Answer [ ? 90 ] Hence, the pure solute added is 90.",,
PCT-CP-001:PCT-QL-002:24536,PCT-CP-001,Easy,PCT-QL-002,Direct,Population,Final value,"In an election, 25% of the 2000 registered voters cast their vote. How many votes were cast?",500 + 1,500 - 1,500,-500,C,"25% of 2000 [ ? 25% of 2000 ] = [ ? (25/100)?2000 ] = [ ? (25?2000/100) ] = [ ? 500 ] Hence, the required value is 500.",,
PCT-CP-002:PCT-QL-019:24537,PCT-CP-002,Hard,PCT-QL-019,Before/After,Abstract,Percentage change,By what percent should a number be increased to bring it back to its original value after a 37.5% decrease?,60%,60% + 1,60% - 1,-60%,A,"Given [ ? Remaining=100-37.5=62.5 ] Calculation [ ? (37.5?100/62.5) ] = [ ? =60% ] Answer [ ? 60% ] So, the required increase is 60%.",,
PCT-CP-003:PCT-QL-023:24538,PCT-CP-003,Medium,PCT-QL-023,Timeline,Money,Percentage change,The price of an item is increased by 50% and then decreased by 20%. Find the net change in price percent.,-20%,20% - 1,20%,20% + 1,C,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 50+(-20)+(50?(-20)/100) ] = [ ? 30+(-1000/100) ] = [ ? 20% ] Hence, the overall change is 20%.",,
PCT-CP-004:PCT-QL-031:24539,PCT-CP-004,Hard,PCT-QL-031,Narrative,Production,Percentage change,"If a car's speed increases by 66.66%, by what percent will the time taken decrease for the same distance?",40%,40% + 1,-40%,40% - 1,A,"Given [ ? New base=100+66.66=166.66 ] Calculation [ ? (66.66?100/166.66) ] = [ ? =40% ] Answer [ ? 40% ] Thus, the required decrease is 40%.",,
PCT-CP-005:PCT-QL-043:24540,PCT-CP-005,Medium,PCT-QL-043,Narrative,Education,Final value,"In an exam, A gets 60% more marks than B. If A gets 480, find the marks of B.",300,-300,300 + 1,300 - 1,A,"Given [ ? 100+60=160% ] Calculation [ ? (480?100/160) ] = [ ? =300 ] Answer [ ? 300 ] So, the smaller score is 300.",,
PCT-CP-006:PCT-QL-051:24541,PCT-CP-006,Hard,PCT-QL-051,Before/After,Mixture/Container,Difference,"If 1 litres of water is added to 100 litres of 66.66% alcohol solution, what will be the percentage of alcohol now?",-66%,66%,66% - 1,66% + 1,B,"Given [ ? Alcohol=(66.66/100)?100 ] Calculation [ ? (100?66.66/101) ] = [ ? =66% ] Answer [ ? 66% ] Hence, the new concentration is 66%.",,
PCT-CP-001:PCT-QL-003:24563,PCT-CP-001,Easy,PCT-QL-003,Direct,Education,Final value,Convert 10% into its simplest fractional form.,(1/10) - 1,(1/10),-(1/10),(1/10) + 1,B,"Given [ ? 10%=(10/100) ] Calculation [ ? (10/100) ] = [ ? =(1/10) ] Answer [ ? (1/10) ] Thus, the percentage in fractional form is (1/10).",,
PCT-CP-002:PCT-QL-010:24564,PCT-CP-002,Easy,PCT-QL-010,Narrative,Abstract,Final value,"If 100 is increased by 5%, find the new number.",105 + 1,105 - 1,-105,105,D,"Given [ ? 100?(100+5/100) ] Calculation [ ? 100?(105/100) ] = [ ? =105 ] Answer [ ? 105 ] Hence, the increased value is 105.",,
PCT-CP-003:PCT-QL-024:24565,PCT-CP-003,Medium,PCT-QL-024,Before/After,Population,Final value,"The population of a town is 8400. If it grows at 18% every year, what will it be after 2 years?",11696.16,11696.16 + 1,-11696.16,11696.16 - 1,A,"Given [ ? 1+(18/100)=(118/100) ] Calculation [ ? 8400left((118/100)right)^2 ] = [ ? =11696.16 ] Answer [ ? 11696.16 ] Accordingly, the value after the stated periods is 11696.16.",,
PCT-CP-004:PCT-QL-032:24566,PCT-CP-004,Medium,PCT-QL-032,Direct,Money,Percentage change,The price of an item is increased by 80%. By what percent should the new price be reduced to bring it back to the original?,-44.44%,44.44% - 1,44.44% + 1,44.44%,D,"Given [ ? New base=100+80=180 ] Calculation [ ? (80?100/180) ] = [ ? =44.44% ] Answer [ ? 44.44% ] Hence, the required reduction is 44.44%.",,
PCT-CP-005:PCT-QL-044:24567,PCT-CP-005,Medium,PCT-QL-044,Narrative,Population,Count/Partition output,"If 25% people in a village are literate and 1875 people are illiterate, find the total population.",2500,2500 - 1,2500 + 1,-2500,A,"Given [ ? Known part=75% ] Calculation [ ? (1875?100/75) ] = [ ? =2500 ] Answer [ ? 2500 ] Accordingly, the total is 2500.",,
