"questionId","qlId","difficulty","context","explanationText","explanationLines","approval","reviewerNotes","status"
"PCT-CP-002:PCT-QL-017:66905","PCT-QL-017","Medium","salary","We are finding a new percentage of the salary. | The question gives 30% of the salary as 150 salary. | Because 30% of the salary has 30 equal 1% parts, divide 150 salary by 30. | $$1\% = 150\text{ salary} \div 30 = 5\text{ salary}$$ | Next, use the 1% value to find 15% of the salary. | Because 1% is known, multiply its value by 15 to get 15% of the salary. | $$15\% = 5\text{ salary} \times 15 = 75\text{ salary}$$ | So 15% of the salary is 75 salary.","[""We are finding a new percentage of the salary."",""The question gives 30% of the salary as 150 salary."",""Because 30% of the salary has 30 equal 1% parts, divide 150 salary by 30. | $$1\\% = 150\\text{ salary} \\div 30 = 5\\text{ salary}$$"",""Next, use the 1% value to find 15% of the salary."",""Because 1% is known, multiply its value by 15 to get 15% of the salary. | $$15\\% = 5\\text{ salary} \\times 15 = 75\\text{ salary}$$"",""So 15% of the salary is 75 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66906","PCT-QL-017","Hard","income","We are working with two percentages of the income. | Start with the given relation: 40% of the income is 100 income. | Because 40% has 40 equal parts, dividing 100 income by 40 gives 1% of the income. | $$1\% = 100\text{ income} \div 40 = 2.5\text{ income}$$ | Now turn the 1% value into 20% of the income. | Since 1% is one part, multiply its value by 20 to get 20% of the income. | $$20\% = 2.5\text{ income} \times 20 = 50\text{ income}$$ | A quick check gives the original 40% value, 100 income. | $$2.5\text{ income} \times 40 = 100\text{ income}$$ | This means the required income count is 50 income.","[""We are working with two percentages of the income."",""Start with the given relation: 40% of the income is 100 income."",""Because 40% has 40 equal parts, dividing 100 income by 40 gives 1% of the income. | $$1\\% = 100\\text{ income} \\div 40 = 2.5\\text{ income}$$"",""Now turn the 1% value into 20% of the income."",""Since 1% is one part, multiply its value by 20 to get 20% of the income. | $$20\\% = 2.5\\text{ income} \\times 20 = 50\\text{ income}$$"",""A quick check gives the original 40% value, 100 income. | $$2.5\\text{ income} \\times 40 = 100\\text{ income}$$"",""This means the required income count is 50 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66930","PCT-QL-017","Hard","salary","We can see that both percentage values belong to the salary. | Here, 100 salary represents 80% of the salary. | Because 80% has 80 equal parts, dividing 100 salary by 80 gives 1% of the salary. | $$1\% = 100\text{ salary} \div 80 = 1.25\text{ salary}$$ | We can now move from 1% to 20% of the salary. | Since 1% is one part, multiply its value by 20 to get 20% of the salary. | $$20\% = 1.25\text{ salary} \times 20 = 25\text{ salary}$$ | The check agrees with the question: 80% gives 100 salary. | $$1.25\text{ salary} \times 80 = 100\text{ salary}$$ | This means the required salary count is 25 salary.","[""We can see that both percentage values belong to the salary."",""Here, 100 salary represents 80% of the salary."",""Because 80% has 80 equal parts, dividing 100 salary by 80 gives 1% of the salary. | $$1\\% = 100\\text{ salary} \\div 80 = 1.25\\text{ salary}$$"",""We can now move from 1% to 20% of the salary."",""Since 1% is one part, multiply its value by 20 to get 20% of the salary. | $$20\\% = 1.25\\text{ salary} \\times 20 = 25\\text{ salary}$$"",""The check agrees with the question: 80% gives 100 salary. | $$1.25\\text{ salary} \\times 80 = 100\\text{ salary}$$"",""This means the required salary count is 25 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66931","PCT-QL-017","Easy","expenditure","We are finding a new percentage of the expenditure. | The given information is 10% of the expenditure = 600 expenditure. | Because 10% of the expenditure has 10 equal 1% parts, divide 600 expenditure by 10. | $$1\% = 600\text{ expenditure} \div 10 = 60\text{ expenditure}$$ | Our target is 25% of the expenditure. | Use the 1% value 25 times to get 25% of the expenditure. | $$25\% = 60\text{ expenditure} \times 25 = 1,500\text{ expenditure}$$ | Therefore, 25% of the expenditure represents 1,500 expenditure.","[""We are finding a new percentage of the expenditure."",""The given information is 10% of the expenditure = 600 expenditure."",""Because 10% of the expenditure has 10 equal 1% parts, divide 600 expenditure by 10. | $$1\\% = 600\\text{ expenditure} \\div 10 = 60\\text{ expenditure}$$"",""Our target is 25% of the expenditure."",""Use the 1% value 25 times to get 25% of the expenditure. | $$25\\% = 60\\text{ expenditure} \\times 25 = 1,500\\text{ expenditure}$$"",""Therefore, 25% of the expenditure represents 1,500 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66933","PCT-QL-017","Hard","income","We are comparing two percentages of the income. | The question gives 20% of the income as 400 income. | Because 20% has 20 equal parts, dividing 400 income by 20 gives 1% of the income. | $$1\% = 400\text{ income} \div 20 = 20\text{ income}$$ | Next, use the 1% value to find 40% of the income. | Since 1% is one part, multiply its value by 40 to get 40% of the income. | $$40\% = 20\text{ income} \times 40 = 800\text{ income}$$ | Going back to 20% reproduces the given 400 income. | $$20\text{ income} \times 20 = 400\text{ income}$$ | So 40% of the income is 800 income.","[""We are comparing two percentages of the income."",""The question gives 20% of the income as 400 income."",""Because 20% has 20 equal parts, dividing 400 income by 20 gives 1% of the income. | $$1\\% = 400\\text{ income} \\div 20 = 20\\text{ income}$$"",""Next, use the 1% value to find 40% of the income."",""Since 1% is one part, multiply its value by 40 to get 40% of the income. | $$40\\% = 20\\text{ income} \\times 40 = 800\\text{ income}$$"",""Going back to 20% reproduces the given 400 income. | $$20\\text{ income} \\times 20 = 400\\text{ income}$$"",""So 40% of the income is 800 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66934","PCT-QL-017","Easy","salary","The required percentage is the same 50% already given for the salary. | 50% of the salary is 300 salary. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 50% of the salary. | No multiplication or scaling is needed. | So 50% of the salary remains 300 salary.","[""The required percentage is the same 50% already given for the salary."",""50% of the salary is 300 salary."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 50% of the salary."",""No multiplication or scaling is needed."",""So 50% of the salary remains 300 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66936","PCT-QL-017","Hard","saving","We are working with two percentages of the saving. | Start with the given relation: 80% of the saving is 200 saving. | Because 80% has 80 equal parts, dividing 200 saving by 80 gives 1% of the saving. | $$1\% = 200\text{ saving} \div 80 = 2.5\text{ saving}$$ | The required share is 10% of the saving. | Since 1% is one part, multiply its value by 10 to get 10% of the saving. | $$10\% = 2.5\text{ saving} \times 10 = 25\text{ saving}$$ | A quick check gives the original 80% value, 200 saving. | $$2.5\text{ saving} \times 80 = 200\text{ saving}$$ | So the share of the saving represented by 10% is 25 saving.","[""We are working with two percentages of the saving."",""Start with the given relation: 80% of the saving is 200 saving."",""Because 80% has 80 equal parts, dividing 200 saving by 80 gives 1% of the saving. | $$1\\% = 200\\text{ saving} \\div 80 = 2.5\\text{ saving}$$"",""The required share is 10% of the saving."",""Since 1% is one part, multiply its value by 10 to get 10% of the saving. | $$10\\% = 2.5\\text{ saving} \\times 10 = 25\\text{ saving}$$"",""A quick check gives the original 80% value, 200 saving. | $$2.5\\text{ saving} \\times 80 = 200\\text{ saving}$$"",""So the share of the saving represented by 10% is 25 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66937","PCT-QL-017","Easy","salary","We will first connect the known percentage of the salary with the required percentage. | The given information is 10% of the salary = 150 salary. | Because 10% of the salary has 10 equal 1% parts, divide 150 salary by 10. | $$1\% = 150\text{ salary} \div 10 = 15\text{ salary}$$ | Our target is 15% of the salary. | Use the 1% value 15 times to get 15% of the salary. | $$15\% = 15\text{ salary} \times 15 = 225\text{ salary}$$ | Therefore, 15% of the salary represents 225 salary.","[""We will first connect the known percentage of the salary with the required percentage."",""The given information is 10% of the salary = 150 salary."",""Because 10% of the salary has 10 equal 1% parts, divide 150 salary by 10. | $$1\\% = 150\\text{ salary} \\div 10 = 15\\text{ salary}$$"",""Our target is 15% of the salary."",""Use the 1% value 15 times to get 15% of the salary. | $$15\\% = 15\\text{ salary} \\times 15 = 225\\text{ salary}$$"",""Therefore, 15% of the salary represents 225 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66960","PCT-QL-017","Hard","income","We will first connect the known percentage of the income with the required percentage. | The given information is 25% of the income = 200 income. | Because 25% has 25 equal parts, dividing 200 income by 25 gives 1% of the income. | $$1\% = 200\text{ income} \div 25 = 8\text{ income}$$ | Our target is 10% of the income. | Since 1% is one part, multiply its value by 10 to get 10% of the income. | $$10\% = 8\text{ income} \times 10 = 80\text{ income}$$ | As a check, the 1% value used 25 times gives 200 income. | $$8\text{ income} \times 25 = 200\text{ income}$$ | Therefore, 10% of the income represents 80 income.","[""We will first connect the known percentage of the income with the required percentage."",""The given information is 25% of the income = 200 income."",""Because 25% has 25 equal parts, dividing 200 income by 25 gives 1% of the income. | $$1\\% = 200\\text{ income} \\div 25 = 8\\text{ income}$$"",""Our target is 10% of the income."",""Since 1% is one part, multiply its value by 10 to get 10% of the income. | $$10\\% = 8\\text{ income} \\times 10 = 80\\text{ income}$$"",""As a check, the 1% value used 25 times gives 200 income. | $$8\\text{ income} \\times 25 = 200\\text{ income}$$"",""Therefore, 10% of the income represents 80 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66961","PCT-QL-017","Easy","expenditure","We need to move from one percentage of the expenditure to another. | The question gives 30% of the expenditure as 150 expenditure. | Because 30% of the expenditure has 30 equal 1% parts, divide 150 expenditure by 30. | $$1\% = 150\text{ expenditure} \div 30 = 5\text{ expenditure}$$ | The percentage we still need is 15%. | Use the 1% value 15 times to get 15% of the expenditure. | $$15\% = 5\text{ expenditure} \times 15 = 75\text{ expenditure}$$ | Therefore, 15% of the expenditure represents 75 expenditure.","[""We need to move from one percentage of the expenditure to another."",""The question gives 30% of the expenditure as 150 expenditure."",""Because 30% of the expenditure has 30 equal 1% parts, divide 150 expenditure by 30. | $$1\\% = 150\\text{ expenditure} \\div 30 = 5\\text{ expenditure}$$"",""The percentage we still need is 15%."",""Use the 1% value 15 times to get 15% of the expenditure. | $$15\\% = 5\\text{ expenditure} \\times 15 = 75\\text{ expenditure}$$"",""Therefore, 15% of the expenditure represents 75 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66962","PCT-QL-017","Medium","income","We will first connect the known percentage of the income with the required percentage. | 40% of the income equals 100 income. | Because 40% of the income has 40 equal 1% parts, divide 100 income by 40. | $$1\% = 100\text{ income} \div 40 = 2.5\text{ income}$$ | Our target is 20% of the income. | Because 1% is known, multiply its value by 20 to get 20% of the income. | $$20\% = 2.5\text{ income} \times 20 = 50\text{ income}$$ | So 20% of the income is 50 income.","[""We will first connect the known percentage of the income with the required percentage."",""40% of the income equals 100 income."",""Because 40% of the income has 40 equal 1% parts, divide 100 income by 40. | $$1\\% = 100\\text{ income} \\div 40 = 2.5\\text{ income}$$"",""Our target is 20% of the income."",""Because 1% is known, multiply its value by 20 to get 20% of the income. | $$20\\% = 2.5\\text{ income} \\times 20 = 50\\text{ income}$$"",""So 20% of the income is 50 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-017:66963","PCT-QL-017","Hard","expenditure","We can use the known percentage of the expenditure to find the required one. | 600 expenditure is the value of 10% of the expenditure. | Because 10% has 10 equal parts, dividing 600 expenditure by 10 gives 1% of the expenditure. | $$1\% = 600\text{ expenditure} \div 10 = 60\text{ expenditure}$$ | The question asks for 25% of the expenditure. | Since 1% is one part, multiply its value by 25 to get 25% of the expenditure. | $$25\% = 60\text{ expenditure} \times 25 = 1,500\text{ expenditure}$$ | Check: multiplying the 1% value by 10 returns 600 expenditure. | $$60\text{ expenditure} \times 10 = 600\text{ expenditure}$$ | This means the required expenditure count is 1,500 expenditure.","[""We can use the known percentage of the expenditure to find the required one."",""600 expenditure is the value of 10% of the expenditure."",""Because 10% has 10 equal parts, dividing 600 expenditure by 10 gives 1% of the expenditure. | $$1\\% = 600\\text{ expenditure} \\div 10 = 60\\text{ expenditure}$$"",""The question asks for 25% of the expenditure."",""Since 1% is one part, multiply its value by 25 to get 25% of the expenditure. | $$25\\% = 60\\text{ expenditure} \\times 25 = 1,500\\text{ expenditure}$$"",""Check: multiplying the 1% value by 10 returns 600 expenditure. | $$60\\text{ expenditure} \\times 10 = 600\\text{ expenditure}$$"",""This means the required expenditure count is 1,500 expenditure.""]","","","PENDING_REVIEW"
