question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
What is the unit digit of 385^3?,5,Easy,QL-002,ES-001,CP-001
Calculate the last digit in the value of 978^53.,8,Medium,QL-003,ES-001,CP-001
Find the last digit of 1596^13.,6,Easy,QL-001,ES-001,CP-001
Find the digit in the units place of 605^2.,5,Easy,QL-004,ES-001,CP-001
Find the digit in the units place of 1252^14.,4,Easy,QL-047,ES-001,CP-001
What digit appears at the end of 1385^9?,5,Easy,QL-010,ES-001,CP-001
Determine the last digit of 75710^86735.,0,Hard,QL-049,ES-001,CP-001
Calculate the last digit in the value of 1767^18.,9,Easy,QL-003,ES-001,CP-001
Determine the unit digit in 54410^45281.,0,Hard,QL-008,ES-001,CP-001
Find the last digit when 1823 is raised to the power 11.,7,Easy,QL-006,ES-001,CP-001
What digit appears at the end of 1912^239?,8,Medium,QL-048,ES-001,CP-001
Find the digit in the units place of 1643^11.,7,Easy,QL-047,ES-001,CP-001
What digit appears at the end of 887^8?,1,Easy,QL-048,ES-001,CP-001
Find the digit in the units place of 996^227.,6,Medium,QL-047,ES-001,CP-001
Find the digit in the units place of 465^436.,5,Medium,QL-004,ES-001,CP-001
Find the last digit when 252 is raised to the power 317.,2,Medium,QL-006,ES-001,CP-001
Determine the last digit of 1083^46.,9,Medium,QL-049,ES-001,CP-001
Calculate the last digit in the value of 798^6.,4,Easy,QL-003,ES-001,CP-001
What is the last digit of 981^272?,1,Medium,QL-046,ES-001,CP-001
Find the last digit of the given power: 372^41.,2,Medium,QL-009,ES-001,CP-001
Find the last digit of the given power: 1207^458.,9,Medium,QL-009,ES-001,CP-001
Determine the unit digit in 590^11.,0,Easy,QL-008,ES-001,CP-001
What digit appears at the end of 32258^54109?,8,Hard,QL-048,ES-001,CP-001
What is the last digit of 1505^420?,5,Medium,QL-046,ES-001,CP-001
Find the unit digit of 1790^275.,0,Medium,QL-045,ES-001,CP-001
Find the last digit of the given power: 325^50.,5,Medium,QL-009,ES-001,CP-001
Find the digit in the units place of 618^3.,2,Easy,QL-047,ES-001,CP-001
What is the unit digit of 1225^20?,5,Easy,QL-002,ES-001,CP-001
Find the unit digit of 394^3.,4,Easy,QL-045,ES-001,CP-001
What digit appears at the end of 125^19?,5,Easy,QL-010,ES-001,CP-001
Evaluate the unit digit of the power 892^341.,2,Medium,QL-005,ES-001,CP-001
Calculate the last digit in the value of 8305^927219287.,5,Hard,QL-003,ES-001,CP-001
What is the last digit of 50690^54561?,0,Hard,QL-046,ES-001,CP-001
Find the last digit of 347^96.,1,Medium,QL-001,ES-001,CP-001
What digit appears at the end of 1516^303?,6,Medium,QL-010,ES-001,CP-001
Find the last digit of the given power: 207^318.,9,Medium,QL-009,ES-001,CP-001
Find the digit in the units place of 330^109.,0,Medium,QL-047,ES-001,CP-001
Find the unit digit of 627^13.,7,Easy,QL-045,ES-001,CP-001
What digit appears at the end of 912^19?,8,Easy,QL-010,ES-001,CP-001
Determine the unit digit in 1447^11.,3,Easy,QL-008,ES-001,CP-001
Find the last digit of the given power: 1816^7.,6,Easy,QL-009,ES-001,CP-001
Find the last digit when 989 is raised to the power 15.,9,Easy,QL-006,ES-001,CP-001
What digit appears at the end of 205^7?,5,Easy,QL-048,ES-001,CP-001
What is the unit digit of 1910^351?,0,Medium,QL-002,ES-001,CP-001
Find the unit digit of 103^6.,9,Easy,QL-045,ES-001,CP-001
Determine the unit digit in 454^10.,6,Easy,QL-008,ES-001,CP-001
Find the digit in the units place of 969^194.,1,Medium,QL-047,ES-001,CP-001
Find the unit digit of 114^15.,4,Easy,QL-045,ES-001,CP-001
Calculate the last digit in the value of 1587^16.,1,Easy,QL-003,ES-001,CP-001
Evaluate the unit digit of the power 334^11.,4,Easy,QL-005,ES-001,CP-001
What is the last digit of 21167^712152769?,7,Hard,QL-046,ES-001,CP-001
Determine the unit digit in 318^17.,8,Easy,QL-008,ES-001,CP-001
Find the unit digit of 398^18.,4,Easy,QL-045,ES-001,CP-001
What digit appears at the end of 49^54?,1,Medium,QL-010,ES-001,CP-001
Find the digit in the units place of 1256^49.,6,Medium,QL-047,ES-001,CP-001
What is the unit digit of 105^8?,5,Easy,QL-002,ES-001,CP-001
Evaluate the unit digit of the power 1154^4.,6,Easy,QL-005,ES-001,CP-001
Find the last digit of the given power: 163^3.,7,Easy,QL-009,ES-001,CP-001
What digit appears at the end of 1290^101?,0,Medium,QL-048,ES-001,CP-001
What digit appears at the end of 1823^20?,1,Easy,QL-010,ES-001,CP-001
Determine the last digit of 58710^71659.,0,Hard,QL-049,ES-001,CP-001
Calculate the last digit in the value of 8607^847439673.,7,Hard,QL-003,ES-001,CP-001
What is the last digit of 149^308?,1,Medium,QL-046,ES-001,CP-001
What is the unit digit of 1216^9?,6,Easy,QL-002,ES-001,CP-001
Find the unit digit of 85^450.,5,Medium,QL-045,ES-001,CP-001
What is the last digit of 1474^99?,4,Medium,QL-046,ES-001,CP-001
Find the last digit of the given power: 1227^112.,1,Medium,QL-009,ES-001,CP-001
Evaluate the unit digit of the power 1332^105.,2,Medium,QL-005,ES-001,CP-001
Find the unit digit of 47^334.,9,Medium,QL-045,ES-001,CP-001
Find the digit in the units place of 3674^71931.,4,Hard,QL-047,ES-001,CP-001
What digit appears at the end of 1109^92?,1,Medium,QL-010,ES-001,CP-001
What digit appears at the end of 336^9?,6,Easy,QL-010,ES-001,CP-001
Find the unit digit of 170^17.,0,Easy,QL-045,ES-001,CP-001
Determine the unit digit in 1981^444.,1,Medium,QL-008,ES-001,CP-001
Find the last digit when 1236 is raised to the power 331.,6,Medium,QL-006,ES-001,CP-001
Find the last digit when 65281 is raised to the power 491286997.,1,Hard,QL-006,ES-001,CP-001
What is the last digit of 15090^6729?,0,Hard,QL-046,ES-001,CP-001
What digit appears at the end of 1225^344?,5,Medium,QL-048,ES-001,CP-001
The number 55278^75327 is written in full. Find its last digit.,2,Hard,QL-007,ES-001,CP-001
The number 1881^470 is written in full. Find its last digit.,1,Medium,QL-007,ES-001,CP-001
Find the digit in the units place of 894^285.,4,Medium,QL-004,ES-001,CP-001
What is the unit digit of 1821^404?,1,Medium,QL-002,ES-001,CP-001
Find the digit in the units place of 1443^122.,9,Medium,QL-047,ES-001,CP-001
Determine the last digit of 1632^283.,8,Medium,QL-049,ES-001,CP-001
What is the unit digit of 26865^109872535?,5,Hard,QL-002,ES-001,CP-001
The number 1694^373 is written in full. Find its last digit.,4,Medium,QL-007,ES-001,CP-001
Find the last digit of 49^18.,1,Easy,QL-001,ES-001,CP-001
Find the last digit of 230^9.,0,Easy,QL-001,ES-001,CP-001
What digit appears at the end of 48347^254873683?,3,Hard,QL-010,ES-001,CP-001
Determine the unit digit in 930^321.,0,Medium,QL-008,ES-001,CP-001
What digit appears at the end of 2801^600088509?,1,Hard,QL-010,ES-001,CP-001
Determine the unit digit in 998^2.,4,Easy,QL-008,ES-001,CP-001
The number 43958^60743 is written in full. Find its last digit.,2,Hard,QL-007,ES-001,CP-001
Find the last digit of the given power: 1843^130.,9,Medium,QL-009,ES-001,CP-001
Find the last digit of 1218^20.,6,Easy,QL-001,ES-001,CP-001
Find the digit in the units place of 1421^6.,1,Easy,QL-047,ES-001,CP-001
What is the last digit of 1750^31?,0,Medium,QL-046,ES-001,CP-001
What digit appears at the end of 45^10?,5,Easy,QL-010,ES-001,CP-001
Find the digit in the units place of 1338^13.,8,Easy,QL-004,ES-001,CP-001
Find the last digit when 983 is raised to the power 9.,3,Easy,QL-006,ES-001,CP-001
Calculate the last digit in the value of 79552^69227.,8,Hard,QL-003,ES-001,CP-001
Find the digit in the units place of 163^4.,1,Easy,QL-004,ES-001,CP-001
Find the unit digit of 1863^7.,7,Easy,QL-045,ES-001,CP-001
Find the digit in the units place of 770^18.,0,Easy,QL-047,ES-001,CP-001
Determine the unit digit in 529^30.,1,Medium,QL-008,ES-001,CP-001
Find the digit in the units place of 1278^11.,2,Easy,QL-004,ES-001,CP-001
Determine the unit digit in 1663^16.,1,Easy,QL-008,ES-001,CP-001
What digit appears at the end of 656^333?,6,Medium,QL-048,ES-001,CP-001
The number 87449^535517981 is written in full. Find its last digit.,9,Hard,QL-007,ES-001,CP-001
Calculate the last digit in the value of 1396^499.,6,Medium,QL-003,ES-001,CP-001
The number 32983^190303155 is written in full. Find its last digit.,7,Hard,QL-007,ES-001,CP-001
Calculate the last digit in the value of 1336^33.,6,Medium,QL-003,ES-001,CP-001
Find the digit in the units place of 1016^11.,6,Easy,QL-047,ES-001,CP-001
What is the unit digit of 821^248?,1,Medium,QL-002,ES-001,CP-001
What is the last digit of 1438^8?,6,Easy,QL-046,ES-001,CP-001
Find the last digit of 1323^16.,1,Easy,QL-001,ES-001,CP-001
What digit appears at the end of 334^7?,4,Easy,QL-048,ES-001,CP-001
Find the last digit of 147^874759015.,3,Hard,QL-001,ES-001,CP-001
Find the unit digit of 72838^37891.,2,Hard,QL-045,ES-001,CP-001
Find the digit in the units place of 1449^11.,9,Easy,QL-047,ES-001,CP-001
Find the digit in the units place of 614^201.,4,Medium,QL-047,ES-001,CP-001
Determine the last digit of 269^16.,1,Easy,QL-049,ES-001,CP-001
What is the unit digit of 89961^763960913?,1,Hard,QL-002,ES-001,CP-001
Find the last digit when 1436 is raised to the power 407.,6,Medium,QL-006,ES-001,CP-001
Determine the last digit of 269^3.,9,Easy,QL-049,ES-001,CP-001
Find the unit digit of 612^193.,2,Medium,QL-045,ES-001,CP-001
Find the last digit of 85125^76790085.,5,Hard,QL-001,ES-001,CP-001
Evaluate the unit digit of the power 1550^19.,0,Easy,QL-005,ES-001,CP-001
What digit appears at the end of 1743^172?,1,Medium,QL-010,ES-001,CP-001
What digit appears at the end of 336^19?,6,Easy,QL-010,ES-001,CP-001
What is the unit digit of 1805^414?,5,Medium,QL-002,ES-001,CP-001
Find the digit in the units place of 554^18.,6,Easy,QL-047,ES-001,CP-001
Calculate the last digit in the value of 136^120 x 326^337 x 16^86.,6,Hard,QL-013,ES-002,CP-002
Evaluate the unit digit of 25^399 x 338^30.,0,Easy,QL-015,ES-002,CP-002
What is the unit digit of 398^130 x 88^259 x 18^468?,8,Medium,QL-051,ES-002,CP-002
Find the last digit of 27^57 x 337^64.,7,Easy,QL-050,ES-002,CP-002
The product 452^220 x 142^357 x 332^106 is written in full. Find its last digit.,8,Easy,QL-016,ES-002,CP-002
Find the last digit of 269^339 x 72^402.,6,Hard,QL-011,ES-002,CP-002
What is the unit digit of 334^358 x 24^311 x 454^104?,4,Hard,QL-051,ES-002,CP-002
Find the last digit of 23^45 x 336^356.,8,Easy,QL-050,ES-002,CP-002
Find the last digit after multiplying the powers in 496^464 x 186^297 x 376^206.,6,Easy,QL-017,ES-002,CP-002
Find the last digit after multiplying the powers in 445^391 x 258^374.,0,Medium,QL-017,ES-002,CP-002
Calculate the last digit in the value of 347^25 x 157^32.,7,Medium,QL-013,ES-002,CP-002
Calculate the last digit in the value of 198^98 x 388^451 x 318^404.,8,Medium,QL-013,ES-002,CP-002
Find the last digit of 425^111 x 238^126.,0,Medium,QL-011,ES-002,CP-002
The product 436^24 x 126^465 x 316^406 is written in full. Find its last digit.,6,Easy,QL-016,ES-002,CP-002
What is the unit digit of 103^45 x 416^196?,8,Hard,QL-051,ES-002,CP-002
What is the unit digit of 74^390 x 264^375 x 194^168?,4,Easy,QL-051,ES-002,CP-002
What digit appears at the end of the product 409^467 x 212^274?,6,Easy,QL-018,ES-002,CP-002
What is the unit digit of 72^60 x 262^453 x 452^202?,8,Medium,QL-051,ES-002,CP-002
What is the unit digit of the product 287^241 x 97^56?,7,Easy,QL-012,ES-002,CP-002
What is the unit digit of the product 298^442 x 488^123 x 418^236?,8,Easy,QL-012,ES-002,CP-002
Find the last digit of 454^150 x 144^359 x 74^152.,4,Medium,QL-011,ES-002,CP-002
What is the unit digit of the product 403^285 x 216^468?,8,Hard,QL-012,ES-002,CP-002
Determine the digit in the units place of 272^460 x 462^85 x 152^314.,8,Medium,QL-052,ES-002,CP-002
Find the last digit after multiplying the powers in 409^355 x 212^226.,6,Easy,QL-017,ES-002,CP-002
Find the last digit after multiplying the powers in 58^114 x 248^83 x 178^484.,8,Medium,QL-017,ES-002,CP-002
The product 447^265 x 257^496 is written in full. Find its last digit.,7,Easy,QL-016,ES-002,CP-002
Find the last digit after multiplying the powers in 416^72 x 106^321 x 296^262.,6,Medium,QL-017,ES-002,CP-002
Determine the digit in the units place of 225^287 x 38^302.,0,Easy,QL-052,ES-002,CP-002
Determine the digit in the units place of 74^142 x 264^351 x 194^176.,4,Easy,QL-052,ES-002,CP-002
Find the last digit of 243^341 x 56^236.,8,Easy,QL-050,ES-002,CP-002
Find the last digit of 405^103 x 218^86.,0,Medium,QL-011,ES-002,CP-002
Evaluate the unit digit of 456^176 x 146^489 x 336^142.,6,Easy,QL-015,ES-002,CP-002
Find the digit in the units place of 107^81 x 417^344.,7,Easy,QL-014,ES-002,CP-002
Determine the digit in the units place of 98^378 x 288^91 x 218^44.,8,Easy,QL-052,ES-002,CP-002
Find the digit in the units place of 429^203 x 232^298.,6,Medium,QL-014,ES-002,CP-002
Find the last digit of 252^212 x 442^93 x 132^354.,8,Medium,QL-011,ES-002,CP-002
What is the unit digit of 343^357 x 156^220?,8,Hard,QL-051,ES-002,CP-002
The product 254^190 x 444^175 x 374^480 is written in full. Find its last digit.,4,Easy,QL-016,ES-002,CP-002
Calculate the last digit in the value of 485^111 x 298^222.,0,Hard,QL-013,ES-002,CP-002
What digit appears at the end of the product 96^56 x 286^49 x 476^278?,6,Medium,QL-018,ES-002,CP-002
The product 452^260 x 142^173 x 332^434 is written in full. Find its last digit.,8,Hard,QL-016,ES-002,CP-002
Find the last digit of 469^315 x 272^410.,6,Easy,QL-050,ES-002,CP-002
What is the unit digit of 94^238 x 284^223 x 214^208?,4,Medium,QL-051,ES-002,CP-002
Calculate the last digit in the value of 383^53 x 196^460.,8,Easy,QL-013,ES-002,CP-002
What is the unit digit of 216^384 x 406^377 x 96^94?,6,Medium,QL-051,ES-002,CP-002
Evaluate the unit digit of 185^23 x 498^262.,0,Medium,QL-015,ES-002,CP-002
What is the unit digit of 278^202 x 468^331 x 398^92?,8,Medium,QL-051,ES-002,CP-002
The product 127^449 x 437^392 is written in full. Find its last digit.,7,Medium,QL-016,ES-002,CP-002
Calculate the last digit in the value of 12^460 x 202^53 x 392^122.,8,Easy,QL-013,ES-002,CP-002
What digit appears at the end of the product 289^35 x 92^322?,6,Hard,QL-018,ES-002,CP-002
Find the last digit of 103^357 x 416^444.,8,Hard,QL-011,ES-002,CP-002
Determine the digit in the units place of 234^286 x 424^431 x 354^256.,4,Medium,QL-052,ES-002,CP-002
What is the unit digit of 249^107 x 52^394?,6,Easy,QL-051,ES-002,CP-002
Determine the digit in the units place of 112^148 x 302^29 x 492^322.,8,Easy,QL-052,ES-002,CP-002
What is the unit digit of 507^145 x 317^120?,7,Medium,QL-051,ES-002,CP-002
Calculate the last digit in the value of 458^250 x 148^155 x 78^108.,8,Medium,QL-013,ES-002,CP-002
Calculate the last digit in the value of 425^487 x 238^278.,0,Medium,QL-013,ES-002,CP-002
Find the last digit after multiplying the powers in 96^464 x 286^489 x 476^494.,6,Easy,QL-017,ES-002,CP-002
The product 323^397 x 136^324 is written in full. Find its last digit.,8,Easy,QL-016,ES-002,CP-002
Find the last digit after multiplying the powers in 294^486 x 484^215 x 414^488.,4,Easy,QL-017,ES-002,CP-002
Evaluate the unit digit of 138^162 x 328^323 x 258^500.,8,Hard,QL-015,ES-002,CP-002
Find the digit in the units place of 67^217 x 377^448.,7,Easy,QL-014,ES-002,CP-002
Find the digit in the units place of 476^120 x 166^145 x 356^150.,6,Medium,QL-014,ES-002,CP-002
What is the unit digit of 125^399 x 438^414?,0,Hard,QL-051,ES-002,CP-002
Determine the digit in the units place of 434^262 x 124^23 x 54^72.,4,Hard,QL-052,ES-002,CP-002
What digit appears at the end of the product 323^461 x 136^68?,8,Easy,QL-018,ES-002,CP-002
What digit appears at the end of the product 52^188 x 242^325 x 432^394?,8,Hard,QL-018,ES-002,CP-002
What is the unit digit of the product 189^115 x 492^466?,6,Hard,QL-012,ES-002,CP-002
Find the last digit after multiplying the powers in 478^314 x 168^475 x 98^172.,8,Easy,QL-017,ES-002,CP-002
Find the last digit after multiplying the powers in 27^433 x 337^408.,7,Hard,QL-017,ES-002,CP-002
Find the last digit of 129^451 x 432^98.,6,Easy,QL-050,ES-002,CP-002
The product 352^364 x 42^341 x 232^90 is written in full. Find its last digit.,8,Medium,QL-016,ES-002,CP-002
What digit appears at the end of the product 323^29 x 136^372?,8,Medium,QL-018,ES-002,CP-002
Find the last digit after multiplying the powers in 34^470 x 224^199 x 154^24.,4,Medium,QL-017,ES-002,CP-002
What is the unit digit of the product 65^63 x 378^334?,0,Hard,QL-012,ES-002,CP-002
Calculate the last digit in the value of 116^40 x 306^353 x 496^38.,6,Medium,QL-013,ES-002,CP-002
Evaluate the unit digit of 107^329 x 417^272.,7,Easy,QL-015,ES-002,CP-002
Find the last digit of 318^50 x 508^179 x 438^100.,8,Medium,QL-050,ES-002,CP-002
Find the last digit of 89^283 x 392^154.,6,Easy,QL-011,ES-002,CP-002
What is the unit digit of the product 72^196 x 262^109 x 452^338?,8,Medium,QL-012,ES-002,CP-002
What digit appears at the end of the product 416^80 x 106^73 x 296^366?,6,Medium,QL-018,ES-002,CP-002
Find the last digit after multiplying the powers in 85^455 x 398^470.,0,Medium,QL-017,ES-002,CP-002
The product 98^218 x 288^379 x 218^492 is written in full. Find its last digit.,8,Hard,QL-016,ES-002,CP-002
The product 87^273 x 397^312 is written in full. Find its last digit.,7,Hard,QL-016,ES-002,CP-002
What digit appears at the end of the product 212^436 x 402^29 x 92^258?,8,Easy,QL-018,ES-002,CP-002
Calculate the last digit in the value of 129^427 x 432^298.,6,Hard,QL-013,ES-002,CP-002
Find the last digit of 74^318 x 264^303 x 194^96.,4,Easy,QL-011,ES-002,CP-002
Find the last digit of 483^197 x 296^348.,8,Easy,QL-011,ES-002,CP-002
The product 236^56 x 426^497 x 116^182 is written in full. Find its last digit.,6,Easy,QL-016,ES-002,CP-002
Evaluate the unit digit of 225^143 x 38^158.,0,Medium,QL-015,ES-002,CP-002
Find the last digit of 27^353 x 337^360.,7,Hard,QL-011,ES-002,CP-002
What digit appears at the end of the product 418^266 x 108^395 x 38^348?,8,Hard,QL-018,ES-002,CP-002
What is the unit digit of 505^343 x 318^134?,0,Hard,QL-051,ES-002,CP-002
What digit appears at the end of the product 56^192 x 246^441 x 436^414?,6,Easy,QL-018,ES-002,CP-002
Find the last digit of 43^373 x 356^268.,8,Easy,QL-050,ES-002,CP-002
Find the digit in the units place of 374^174 x 64^383 x 494^432.,4,Hard,QL-014,ES-002,CP-002
The product 169^283 x 472^122 is written in full. Find its last digit.,6,Medium,QL-016,ES-002,CP-002
Determine the digit in the units place of 212^68 x 402^397 x 92^178.,8,Medium,QL-052,ES-002,CP-002
The product 247^297 x 57^48 is written in full. Find its last digit.,7,Easy,QL-016,ES-002,CP-002
