canonicalProblemId,questionId,difficulty,questionLanguageId,explanationStyleId,stem,answer,explanation
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:60,Medium,QL-004,ES-001,"Determine the smallest positive number divisible by 16, 24 and 36.",144,"Write the prime factorization of the given numbers.

16 = 2^{4}\\24 = 2^{3} \times 3\\36 = 2^{2} \times 3^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{4} \times 3^{2}

Therefore,

\operatorname{LCM}(16, 24, 36) = 144

Hence the LCM is 144."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:61,Medium,QL-004,ES-001,"Determine the smallest positive number divisible by 25, 40 and 60.",600,"Write the prime factorization of the given numbers.

25 = 5^{2}\\40 = 2^{3} \times 5\\60 = 2^{2} \times 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{3} \times 3^{1} \times 5^{2}

Therefore,

\operatorname{LCM}(25, 40, 60) = 600

Hence the LCM is 600."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:62,Easy,QL-005,ES-001,Calculate the LCM of 5 and 7.,35,"Write the prime factorization of the given numbers.

5 = 5\\7 = 7

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 5, 7

5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(5, 7) = 35

Hence the LCM is 35."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:63,Easy,QL-002,ES-001,Find the least common multiple of 4 and 6.,12,"Write the prime factorization of the given numbers.

4 = 2^{2}\\6 = 2 \times 3

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{2} \times 3^{1}

Therefore,

\operatorname{LCM}(4, 6) = 12

Hence the LCM is 12."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:64,Hard,QL-001,ES-001,"Find the LCM of 125, 150 and 225.",2250,"Write the prime factorization of the given numbers.

125 = 5^{3}\\150 = 2 \times 3 \times 5^{2}\\225 = 3^{2} \times 5^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{1} \times 3^{2} \times 5^{3}

Therefore,

\operatorname{LCM}(125, 150, 225) = 2250

Hence the LCM is 2250."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:65,Hard,QL-004,ES-001,"Determine the smallest positive number divisible by 125, 150 and 225.",2250,"Write the prime factorization of the given numbers.

125 = 5^{3}\\150 = 2 \times 3 \times 5^{2}\\225 = 3^{2} \times 5^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{1} \times 3^{2} \times 5^{3}

Therefore,

\operatorname{LCM}(125, 150, 225) = 2250

Hence the LCM is 2250."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:66,Medium,QL-004,ES-001,"Determine the smallest positive number divisible by 25, 40 and 60.",600,"Write the prime factorization of the given numbers.

25 = 5^{2}\\40 = 2^{3} \times 5\\60 = 2^{2} \times 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{3} \times 3^{1} \times 5^{2}

Therefore,

\operatorname{LCM}(25, 40, 60) = 600

Hence the LCM is 600."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:67,Easy,QL-002,ES-001,Find the least common multiple of 5 and 7.,35,"Write the prime factorization of the given numbers.

5 = 5\\7 = 7

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 5, 7

5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(5, 7) = 35

Hence the LCM is 35."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:68,Easy,QL-003,ES-001,What is the least number that is exactly divisible by 9 and 12?,36,"Write the prime factorization of the given numbers.

9 = 3^{2}\\12 = 2^{2} \times 3

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{2} \times 3^{2}

Therefore,

\operatorname{LCM}(9, 12) = 36

Hence the LCM is 36."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:69,Easy,QL-005,ES-001,Calculate the LCM of 4 and 6.,12,"Write the prime factorization of the given numbers.

4 = 2^{2}\\6 = 2 \times 3

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{2} \times 3^{1}

Therefore,

\operatorname{LCM}(4, 6) = 12

Hence the LCM is 12."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:70,Easy,QL-003,ES-001,"What is the least number that is exactly divisible by 6, 10 and 15?",30,"Write the prime factorization of the given numbers.

6 = 2 \times 3\\10 = 2 \times 5\\15 = 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{1} \times 3^{1} \times 5^{1}

Therefore,

\operatorname{LCM}(6, 10, 15) = 30

Hence the LCM is 30."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:71,Medium,QL-005,ES-001,Calculate the LCM of 35 and 64.,2240,"Write the prime factorization of the given numbers.

35 = 5 \times 7\\64 = 2^{6}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 5, 7

2^{6} \times 5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(35, 64) = 2240

Hence the LCM is 2240."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:72,Medium,QL-003,ES-001,"What is the least number that is exactly divisible by 25, 40 and 60?",600,"Write the prime factorization of the given numbers.

25 = 5^{2}\\40 = 2^{3} \times 5\\60 = 2^{2} \times 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{3} \times 3^{1} \times 5^{2}

Therefore,

\operatorname{LCM}(25, 40, 60) = 600

Hence the LCM is 600."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:73,Hard,QL-003,ES-001,"What is the least number that is exactly divisible by 84, 126, 210 and 315?",1260,"Write the prime factorization of the given numbers.

84 = 2^{2} \times 3 \times 7\\126 = 2 \times 3^{2} \times 7\\210 = 2 \times 3 \times 5 \times 7\\315 = 3^{2} \times 5 \times 7

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5, 7

2^{2} \times 3^{2} \times 5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(84, 126, 210, 315) = 1260

Hence the LCM is 1260."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:74,Easy,QL-002,ES-001,Find the least common multiple of 4 and 6.,12,"Write the prime factorization of the given numbers.

4 = 2^{2}\\6 = 2 \times 3

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{2} \times 3^{1}

Therefore,

\operatorname{LCM}(4, 6) = 12

Hence the LCM is 12."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:75,Hard,QL-005,ES-001,"Calculate the LCM of 84, 126, 210 and 315.",1260,"Write the prime factorization of the given numbers.

84 = 2^{2} \times 3 \times 7\\126 = 2 \times 3^{2} \times 7\\210 = 2 \times 3 \times 5 \times 7\\315 = 3^{2} \times 5 \times 7

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5, 7

2^{2} \times 3^{2} \times 5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(84, 126, 210, 315) = 1260

Hence the LCM is 1260."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:76,Easy,QL-005,ES-001,"Calculate the LCM of 6, 10 and 15.",30,"Write the prime factorization of the given numbers.

6 = 2 \times 3\\10 = 2 \times 5\\15 = 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{1} \times 3^{1} \times 5^{1}

Therefore,

\operatorname{LCM}(6, 10, 15) = 30

Hence the LCM is 30."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:77,Medium,QL-005,ES-001,"Calculate the LCM of 12, 18 and 30.",180,"Write the prime factorization of the given numbers.

12 = 2^{2} \times 3\\18 = 2 \times 3^{2}\\30 = 2 \times 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{2} \times 3^{2} \times 5^{1}

Therefore,

\operatorname{LCM}(12, 18, 30) = 180

Hence the LCM is 180."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:78,Medium,QL-002,ES-001,"Find the least common multiple of 16, 24 and 36.",144,"Write the prime factorization of the given numbers.

16 = 2^{4}\\24 = 2^{3} \times 3\\36 = 2^{2} \times 3^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{4} \times 3^{2}

Therefore,

\operatorname{LCM}(16, 24, 36) = 144

Hence the LCM is 144."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:79,Medium,QL-003,ES-001,What is the least number that is exactly divisible by 35 and 64?,2240,"Write the prime factorization of the given numbers.

35 = 5 \times 7\\64 = 2^{6}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 5, 7

2^{6} \times 5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(35, 64) = 2240

Hence the LCM is 2240."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:80,Medium,QL-002,ES-001,"Find the least common multiple of 21, 28, 36 and 42.",252,"Write the prime factorization of the given numbers.

21 = 3 \times 7\\28 = 2^{2} \times 7\\36 = 2^{2} \times 3^{2}\\42 = 2 \times 3 \times 7

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 7

2^{2} \times 3^{2} \times 7^{1}

Therefore,

\operatorname{LCM}(21, 28, 36, 42) = 252

Hence the LCM is 252."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:81,Medium,QL-001,ES-001,"Find the LCM of 21, 28, 36 and 42.",252,"Write the prime factorization of the given numbers.

21 = 3 \times 7\\28 = 2^{2} \times 7\\36 = 2^{2} \times 3^{2}\\42 = 2 \times 3 \times 7

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 7

2^{2} \times 3^{2} \times 7^{1}

Therefore,

\operatorname{LCM}(21, 28, 36, 42) = 252

Hence the LCM is 252."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:82,Easy,QL-005,ES-001,Calculate the LCM of 4 and 6.,12,"Write the prime factorization of the given numbers.

4 = 2^{2}\\6 = 2 \times 3

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{2} \times 3^{1}

Therefore,

\operatorname{LCM}(4, 6) = 12

Hence the LCM is 12."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:83,Medium,QL-002,ES-001,"Find the least common multiple of 12, 18 and 30.",180,"Write the prime factorization of the given numbers.

12 = 2^{2} \times 3\\18 = 2 \times 3^{2}\\30 = 2 \times 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{2} \times 3^{2} \times 5^{1}

Therefore,

\operatorname{LCM}(12, 18, 30) = 180

Hence the LCM is 180."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:84,Medium,QL-002,ES-001,"Find the least common multiple of 12, 18 and 30.",180,"Write the prime factorization of the given numbers.

12 = 2^{2} \times 3\\18 = 2 \times 3^{2}\\30 = 2 \times 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{2} \times 3^{2} \times 5^{1}

Therefore,

\operatorname{LCM}(12, 18, 30) = 180

Hence the LCM is 180."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:85,Easy,QL-002,ES-001,Find the least common multiple of 5 and 7.,35,"Write the prime factorization of the given numbers.

5 = 5\\7 = 7

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 5, 7

5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(5, 7) = 35

Hence the LCM is 35."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:86,Hard,QL-005,ES-001,"Calculate the LCM of 48, 72 and 108.",432,"Write the prime factorization of the given numbers.

48 = 2^{4} \times 3\\72 = 2^{3} \times 3^{2}\\108 = 2^{2} \times 3^{3}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{4} \times 3^{3}

Therefore,

\operatorname{LCM}(48, 72, 108) = 432

Hence the LCM is 432."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:87,Medium,QL-004,ES-001,Determine the smallest positive number divisible by 35 and 64.,2240,"Write the prime factorization of the given numbers.

35 = 5 \times 7\\64 = 2^{6}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 5, 7

2^{6} \times 5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(35, 64) = 2240

Hence the LCM is 2240."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:88,Medium,QL-001,ES-001,Find the LCM of 35 and 64.,2240,"Write the prime factorization of the given numbers.

35 = 5 \times 7\\64 = 2^{6}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 5, 7

2^{6} \times 5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(35, 64) = 2240

Hence the LCM is 2240."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:89,Hard,QL-005,ES-001,"Calculate the LCM of 101, 103 and 107.",1113121,"Write the prime factorization of the given numbers.

101 = 101\\103 = 103\\107 = 107

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 101, 103, 107

101^{1} \times 103^{1} \times 107^{1}

Therefore,

\operatorname{LCM}(101, 103, 107) = 1113121

Hence the LCM is 1113121."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:90,Easy,QL-005,ES-001,"Calculate the LCM of 8, 12 and 18.",72,"Write the prime factorization of the given numbers.

8 = 2^{3}\\12 = 2^{2} \times 3\\18 = 2 \times 3^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{3} \times 3^{2}

Therefore,

\operatorname{LCM}(8, 12, 18) = 72

Hence the LCM is 72."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:91,Easy,QL-001,ES-001,Find the LCM of 4 and 6.,12,"Write the prime factorization of the given numbers.

4 = 2^{2}\\6 = 2 \times 3

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{2} \times 3^{1}

Therefore,

\operatorname{LCM}(4, 6) = 12

Hence the LCM is 12."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:92,Hard,QL-004,ES-001,"Determine the smallest positive number divisible by 101, 103 and 107.",1113121,"Write the prime factorization of the given numbers.

101 = 101\\103 = 103\\107 = 107

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 101, 103, 107

101^{1} \times 103^{1} \times 107^{1}

Therefore,

\operatorname{LCM}(101, 103, 107) = 1113121

Hence the LCM is 1113121."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:93,Medium,QL-002,ES-001,Find the least common multiple of 35 and 64.,2240,"Write the prime factorization of the given numbers.

35 = 5 \times 7\\64 = 2^{6}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 5, 7

2^{6} \times 5^{1} \times 7^{1}

Therefore,

\operatorname{LCM}(35, 64) = 2240

Hence the LCM is 2240."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:94,Easy,QL-001,ES-001,Find the LCM of 4 and 6.,12,"Write the prime factorization of the given numbers.

4 = 2^{2}\\6 = 2 \times 3

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{2} \times 3^{1}

Therefore,

\operatorname{LCM}(4, 6) = 12

Hence the LCM is 12."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:95,Hard,QL-005,ES-001,"Calculate the LCM of 125, 150 and 225.",2250,"Write the prime factorization of the given numbers.

125 = 5^{3}\\150 = 2 \times 3 \times 5^{2}\\225 = 3^{2} \times 5^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{1} \times 3^{2} \times 5^{3}

Therefore,

\operatorname{LCM}(125, 150, 225) = 2250

Hence the LCM is 2250."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:96,Medium,QL-003,ES-001,"What is the least number that is exactly divisible by 16, 24 and 36?",144,"Write the prime factorization of the given numbers.

16 = 2^{4}\\24 = 2^{3} \times 3\\36 = 2^{2} \times 3^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3

2^{4} \times 3^{2}

Therefore,

\operatorname{LCM}(16, 24, 36) = 144

Hence the LCM is 144."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:97,Medium,QL-001,ES-001,"Find the LCM of 12, 18 and 30.",180,"Write the prime factorization of the given numbers.

12 = 2^{2} \times 3\\18 = 2 \times 3^{2}\\30 = 2 \times 3 \times 5

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{2} \times 3^{2} \times 5^{1}

Therefore,

\operatorname{LCM}(12, 18, 30) = 180

Hence the LCM is 180."
CP-001,NS-LCM-001:CP-001:ns-lcm-001-human-review:CP-001:98,Hard,QL-005,ES-001,"Calculate the LCM of 125, 150 and 225.",2250,"Write the prime factorization of the given numbers.

125 = 5^{3}\\150 = 2 \times 3 \times 5^{2}\\225 = 3^{2} \times 5^{2}

Take every prime factor that appears in any number and keep the highest exponent.

\text{Prime factors used: } 2, 3, 5

2^{1} \times 3^{2} \times 5^{3}

Therefore,

\operatorname{LCM}(125, 150, 225) = 2250

Hence the LCM is 2250."
