"questionId","qlId","difficulty","context","detailMode","methodFamily","engineVersion","explanationText","explanationLinesJson","approval","reviewerNotes","status"
"CSV-001-0028","PCT-QL-217","Hard","expenses","short","UNIT_VALUE","eev2-v1","The required percentage is the same 100% already given for the expenses. | 100% of the expenses is ₹50,000. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 100% of the expenses. | No multiplication or scaling is needed. | So 100% of the expenses remains ₹50,000.","[""The required percentage is the same 100% already given for the expenses."",""100% of the expenses is ₹50,000."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 100% of the expenses."",""No multiplication or scaling is needed."",""So 100% of the expenses remains ₹50,000.""]","","","PENDING_REVIEW"
"CSV-001-0029","PCT-QL-317","Hard","bonus","standard","UNIT_VALUE","eev2-v1","The required percentage is the same 100% already given for the bonus. | 100% of the bonus is ₹1,00,000. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 100% of the bonus. | No multiplication or scaling is needed. | So 100% of the bonus remains ₹1,00,000.","[""The required percentage is the same 100% already given for the bonus."",""100% of the bonus is ₹1,00,000."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 100% of the bonus."",""No multiplication or scaling is needed."",""So 100% of the bonus remains ₹1,00,000.""]","","","PENDING_REVIEW"
"CSV-001-0030","PCT-QL-417","Hard","commission","standard","UNIT_VALUE","eev2-v1","The required percentage is the same 100% already given for the commission. | 100% of the commission is ₹1,50,000. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 100% of the commission. | No multiplication or scaling is needed. | So 100% of the commission remains ₹1,50,000.","[""The required percentage is the same 100% already given for the commission."",""100% of the commission is ₹1,50,000."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 100% of the commission."",""No multiplication or scaling is needed."",""So 100% of the commission remains ₹1,50,000.""]","","","PENDING_REVIEW"
"CSV-001-0031","PCT-QL-017","Easy","savings","standard","UNIT_VALUE","eev2-v1","We know one percentage of the savings and need another. | Start with the given relation: 40% of the savings is ₹20,000. | Because 40% of the savings has 40 equal 1% parts, divide ₹20,000 by 40. | $$1\% = \text{₹}20,000 \div 40 = \text{₹}500$$ | The required share is 60% of the savings. | Because 1% is known, multiply its value by 60 to get 60% of the savings. | $$60\% = \text{₹}500 \times 60 = \text{₹}30,000$$ | The amount represented by 60% of the savings is ₹30,000.","[""We know one percentage of the savings and need another."",""Start with the given relation: 40% of the savings is ₹20,000."",""Because 40% of the savings has 40 equal 1% parts, divide ₹20,000 by 40. | $$1\\% = \\text{₹}20,000 \\div 40 = \\text{₹}500$$"",""The required share is 60% of the savings."",""Because 1% is known, multiply its value by 60 to get 60% of the savings. | $$60\\% = \\text{₹}500 \\times 60 = \\text{₹}30,000$$"",""The amount represented by 60% of the savings is ₹30,000.""]","","","PENDING_REVIEW"
"CSV-001-0032","PCT-QL-117","Easy","revenue","standard","UNIT_VALUE","eev2-v1","We know one percentage of the revenue and need another. | Start with the given relation: 40% of the revenue is ₹40,000. | Because 40% of the revenue has 40 equal 1% parts, divide ₹40,000 by 40. | $$1\% = \text{₹}40,000 \div 40 = \text{₹}1,000$$ | Now turn the 1% value into 60% of the revenue. | Because 1% is known, multiply its value by 60 to get 60% of the revenue. | $$60\% = \text{₹}1,000 \times 60 = \text{₹}60,000$$ | This means 60% of the revenue comes to ₹60,000.","[""We know one percentage of the revenue and need another."",""Start with the given relation: 40% of the revenue is ₹40,000."",""Because 40% of the revenue has 40 equal 1% parts, divide ₹40,000 by 40. | $$1\\% = \\text{₹}40,000 \\div 40 = \\text{₹}1,000$$"",""Now turn the 1% value into 60% of the revenue."",""Because 1% is known, multiply its value by 60 to get 60% of the revenue. | $$60\\% = \\text{₹}1,000 \\times 60 = \\text{₹}60,000$$"",""This means 60% of the revenue comes to ₹60,000.""]","","","PENDING_REVIEW"
"CSV-001-0033","PCT-QL-217","Easy","students","standard","UNIT_VALUE","eev2-v1","We will first connect the known percentage of the students with the required percentage. | The given information is 40% of the students = 400 students. | Because 40% of the students has 40 equal 1% parts, divide 400 students by 40. | $$1\% = 400\text{ students} \div 40 = 10\text{ students}$$ | Now we need 60% of the students. | Because 1% is known, multiply its value by 60 to get 60% of the students. | $$60\% = 10\text{ students} \times 60 = 600\text{ students}$$ | So 60% of the students is 600 students.","[""We will first connect the known percentage of the students with the required percentage."",""The given information is 40% of the students = 400 students."",""Because 40% of the students has 40 equal 1% parts, divide 400 students by 40. | $$1\\% = 400\\text{ students} \\div 40 = 10\\text{ students}$$"",""Now we need 60% of the students."",""Because 1% is known, multiply its value by 60 to get 60% of the students. | $$60\\% = 10\\text{ students} \\times 60 = 600\\text{ students}$$"",""So 60% of the students is 600 students.""]","","","PENDING_REVIEW"
"CSV-001-0034","PCT-QL-317","Easy","workers","standard","UNIT_VALUE","eev2-v1","We can use the known percentage of the workers to find the required one. | We know that 75% of the workers is 1,500 workers. | Because 75% of the workers has 75 equal 1% parts, divide 1,500 workers by 75. | $$1\% = 1,500\text{ workers} \div 75 = 20\text{ workers}$$ | The required share is 50% of the workers. | Because 1% is known, multiply its value by 50 to get 50% of the workers. | $$50\% = 20\text{ workers} \times 50 = 1,000\text{ workers}$$ | This means the required workers count is 1,000 workers.","[""We can use the known percentage of the workers to find the required one."",""We know that 75% of the workers is 1,500 workers."",""Because 75% of the workers has 75 equal 1% parts, divide 1,500 workers by 75. | $$1\\% = 1,500\\text{ workers} \\div 75 = 20\\text{ workers}$$"",""The required share is 50% of the workers."",""Because 1% is known, multiply its value by 50 to get 50% of the workers. | $$50\\% = 20\\text{ workers} \\times 50 = 1,000\\text{ workers}$$"",""This means the required workers count is 1,000 workers.""]","","","PENDING_REVIEW"
"CSV-001-0035","PCT-QL-417","Easy","employees","standard","UNIT_VALUE","eev2-v1","We are working with two percentages of the employees. | We know that 75% of the employees is 3,750 employees. | Because 75% of the employees has 75 equal 1% parts, divide 3,750 employees by 75. | $$1\% = 3,750\text{ employees} \div 75 = 50\text{ employees}$$ | Now turn the 1% value into 50% of the employees. | Because 1% is known, multiply its value by 50 to get 50% of the employees. | $$50\% = 50\text{ employees} \times 50 = 2,500\text{ employees}$$ | So the share of the employees represented by 50% is 2,500 employees.","[""We are working with two percentages of the employees."",""We know that 75% of the employees is 3,750 employees."",""Because 75% of the employees has 75 equal 1% parts, divide 3,750 employees by 75. | $$1\\% = 3,750\\text{ employees} \\div 75 = 50\\text{ employees}$$"",""Now turn the 1% value into 50% of the employees."",""Because 1% is known, multiply its value by 50 to get 50% of the employees. | $$50\\% = 50\\text{ employees} \\times 50 = 2,500\\text{ employees}$$"",""So the share of the employees represented by 50% is 2,500 employees.""]","","","PENDING_REVIEW"
"CSV-001-0036","PCT-QL-017","Medium","books","detailed","UNIT_VALUE","eev2-v1","We can use the known percentage of the books to find the required one. | Start with the given relation: 80% of the books is 8,000 books. | Because 80% has 80 equal parts, dividing 8,000 books by 80 gives 1% of the books. | $$1\% = 8,000\text{ books} \div 80 = 100\text{ books}$$ | The required share is 30% of the books. | Since 1% is one part, multiply its value by 30 to get 30% of the books. | $$30\% = 100\text{ books} \times 30 = 3,000\text{ books}$$ | A quick check gives the original 80% value, 8,000 books. | $$100\text{ books} \times 80 = 8,000\text{ books}$$ | So the share of the books represented by 30% is 3,000 books.","[""We can use the known percentage of the books to find the required one."",""Start with the given relation: 80% of the books is 8,000 books."",""Because 80% has 80 equal parts, dividing 8,000 books by 80 gives 1% of the books. | $$1\\% = 8,000\\text{ books} \\div 80 = 100\\text{ books}$$"",""The required share is 30% of the books."",""Since 1% is one part, multiply its value by 30 to get 30% of the books. | $$30\\% = 100\\text{ books} \\times 30 = 3,000\\text{ books}$$"",""A quick check gives the original 80% value, 8,000 books. | $$100\\text{ books} \\times 80 = 8,000\\text{ books}$$"",""So the share of the books represented by 30% is 3,000 books.""]","","","PENDING_REVIEW"
"CSV-001-0037","PCT-QL-117","Medium","trees","detailed","UNIT_VALUE","eev2-v1","We know one percentage of the trees and need another. | 60 trees is the value of 30% of the trees. | Because 30% has 30 equal parts, dividing 60 trees by 30 gives 1% of the trees. | $$1\% = 60\text{ trees} \div 30 = 2\text{ trees}$$ | We can now move from 1% to 80% of the trees. | Since 1% is one part, multiply its value by 80 to get 80% of the trees. | $$80\% = 2\text{ trees} \times 80 = 160\text{ trees}$$ | Check: multiplying the 1% value by 30 returns 60 trees. | $$2\text{ trees} \times 30 = 60\text{ trees}$$ | So the share of the trees represented by 80% is 160 trees.","[""We know one percentage of the trees and need another."",""60 trees is the value of 30% of the trees."",""Because 30% has 30 equal parts, dividing 60 trees by 30 gives 1% of the trees. | $$1\\% = 60\\text{ trees} \\div 30 = 2\\text{ trees}$$"",""We can now move from 1% to 80% of the trees."",""Since 1% is one part, multiply its value by 80 to get 80% of the trees. | $$80\\% = 2\\text{ trees} \\times 80 = 160\\text{ trees}$$"",""Check: multiplying the 1% value by 30 returns 60 trees. | $$2\\text{ trees} \\times 30 = 60\\text{ trees}$$"",""So the share of the trees represented by 80% is 160 trees.""]","","","PENDING_REVIEW"
"CSV-001-0038","PCT-QL-217","Medium","families","detailed","UNIT_VALUE","eev2-v1","We are finding a new percentage of the families. | In this question, 30% of the families stands for 120 families. | Because 30% has 30 equal parts, dividing 120 families by 30 gives 1% of the families. | $$1\% = 120\text{ families} \div 30 = 4\text{ families}$$ | Next, use the 1% value to find 80% of the families. | Since 1% is one part, multiply its value by 80 to get 80% of the families. | $$80\% = 4\text{ families} \times 80 = 320\text{ families}$$ | The given relation is recovered when the 1% value is multiplied by 30. | $$4\text{ families} \times 30 = 120\text{ families}$$ | Therefore, 80% of the families represents 320 families.","[""We are finding a new percentage of the families."",""In this question, 30% of the families stands for 120 families."",""Because 30% has 30 equal parts, dividing 120 families by 30 gives 1% of the families. | $$1\\% = 120\\text{ families} \\div 30 = 4\\text{ families}$$"",""Next, use the 1% value to find 80% of the families."",""Since 1% is one part, multiply its value by 80 to get 80% of the families. | $$80\\% = 4\\text{ families} \\times 80 = 320\\text{ families}$$"",""The given relation is recovered when the 1% value is multiplied by 30. | $$4\\text{ families} \\times 30 = 120\\text{ families}$$"",""Therefore, 80% of the families represents 320 families.""]","","","PENDING_REVIEW"
"CSV-001-0039","PCT-QL-317","Medium","animals","detailed","UNIT_VALUE","eev2-v1","We are comparing two percentages of the animals. | 30% of the animals equals 300 animals. | Because 30% has 30 equal parts, dividing 300 animals by 30 gives 1% of the animals. | $$1\% = 300\text{ animals} \div 30 = 10\text{ animals}$$ | Now we need 80% of the animals. | Since 1% is one part, multiply its value by 80 to get 80% of the animals. | $$80\% = 10\text{ animals} \times 80 = 800\text{ animals}$$ | To verify it, use the 1% value 30 times and get 300 animals. | $$10\text{ animals} \times 30 = 300\text{ animals}$$ | Therefore, 80% of the animals represents 800 animals.","[""We are comparing two percentages of the animals."",""30% of the animals equals 300 animals."",""Because 30% has 30 equal parts, dividing 300 animals by 30 gives 1% of the animals. | $$1\\% = 300\\text{ animals} \\div 30 = 10\\text{ animals}$$"",""Now we need 80% of the animals."",""Since 1% is one part, multiply its value by 80 to get 80% of the animals. | $$80\\% = 10\\text{ animals} \\times 80 = 800\\text{ animals}$$"",""To verify it, use the 1% value 30 times and get 300 animals. | $$10\\text{ animals} \\times 30 = 300\\text{ animals}$$"",""Therefore, 80% of the animals represents 800 animals.""]","","","PENDING_REVIEW"
"CSV-001-0040","PCT-QL-417","Medium","inventory","detailed","UNIT_VALUE","eev2-v1","We can use the known percentage of the inventory to find the required one. | Start with the given relation: 80% of the inventory is 1,600 inventory. | Because 80% has 80 equal parts, dividing 1,600 inventory by 80 gives 1% of the inventory. | $$1\% = 1,600\text{ inventory} \div 80 = 20\text{ inventory}$$ | Now turn the 1% value into 30% of the inventory. | Since 1% is one part, multiply its value by 30 to get 30% of the inventory. | $$30\% = 20\text{ inventory} \times 30 = 600\text{ inventory}$$ | A quick check gives the original 80% value, 1,600 inventory. | $$20\text{ inventory} \times 80 = 1,600\text{ inventory}$$ | This means the required inventory count is 600 inventory.","[""We can use the known percentage of the inventory to find the required one."",""Start with the given relation: 80% of the inventory is 1,600 inventory."",""Because 80% has 80 equal parts, dividing 1,600 inventory by 80 gives 1% of the inventory. | $$1\\% = 1,600\\text{ inventory} \\div 80 = 20\\text{ inventory}$$"",""Now turn the 1% value into 30% of the inventory."",""Since 1% is one part, multiply its value by 30 to get 30% of the inventory. | $$30\\% = 20\\text{ inventory} \\times 30 = 600\\text{ inventory}$$"",""A quick check gives the original 80% value, 1,600 inventory. | $$20\\text{ inventory} \\times 80 = 1,600\\text{ inventory}$$"",""This means the required inventory count is 600 inventory.""]","","","PENDING_REVIEW"
